id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v27_event_key
3,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이증권, 증권 직접 인수·판매 가능한 투자매매업 인가 취득",카카오페이증권 증권 직접 인수 판매 가능한 투자매매업 인가 취득,연합인포맥스,연합인포맥스,"Mon, 13 Jul 2026 00:28:25 GMT","카카오페이증권, 증권 직접 인수·판매 가능한 투자매매업 인가 취득 연합인포맥스",https://news.google.com/rss/articles/CBMicEFVX3lxTE9DN2xWeHNKcHYzZXhKQlRVbVpEYV94VGI2QWV0OS1XWEJjTll0REltelA5MkFUN0dENVR5dGJtS0hWcDdiWnVDRGt3VWRrNTJxUkw3by1MTkJ3YnVzRWg3Ymx2OU5kOURWdlZOa2pMVUs?oc=5,google_rss_카카오 when:4d,122.8,80.0,strategy_mna_governance,strategy_mna_governance,"카카오,카카오페이",,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,24.0,published_today,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,122.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_governance_mna,global_incident:mna_capital:kakao:mna_capital,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_governance_mna,,,
46,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이증권, 중개 넘어 인수·매매까지 사업 확대",카카오페이증권 중개 넘어 인수 매매까지 사업 확대,SR타임스,SR타임스,"Mon, 13 Jul 2026 00:15:52 GMT","카카오페이증권, 중개 넘어 인수·매매까지 사업 확대 SR타임스",https://news.google.com/rss/articles/CBMia0FVX3lxTE55V3dfUlV4d3JLNmRaLWxzbHdZQldHeWFxU0t3dk83eWVjdGU0VUVQTGZ4d1JEb3pDQ2YtWXNvTTBiT0JLUmRfeFlIRE5LdWVqX1JaV2pVcTM0LW12VlZBcV9GTjBOeVlzdW8w0gFrQVVfeXFMTnlXd19SVXh3cks2ZFotbHNsd1lCV0d5YXFTS3d2Tzd5ZWN0ZTRVRVBMZnh3UkRvekNDZi1Zc29NMGJPQktSZF94WUhETkt1ZWpfUlpXalVxMzQtbXZWVkFxX0ZOME55WXN1bzA?oc=5,google_rss_카카오 when:4d,122.8,80.0,strategy_mna_governance,strategy_mna_governance,"카카오,카카오페이",,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,24.0,published_today,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,122.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_governance_mna,global_incident:mna_capital:kakao:mna_capital,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_governance_mna,,,
65,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이증권, 투자매매업 인가 획득…IPO 주관 가능해져",카카오페이증권 투자매매업 인가 획득 ipo 주관 가능해져,네이트,네이트,"Sun, 12 Jul 2026 23:49:00 GMT","카카오페이증권, 투자매매업 인가 획득…IPO 주관 가능해져 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9yNzZkNDl6eXkxcWQ3d1lWSmFSb09JTkZPdjRNRm9tRGNxZnd0VTZXb0xsT2FZOUhuLUZpVjBKaFFSTEVTd3l6QnZSUW5Cc2lIcmln?oc=5,google_rss_카카오 when:4d,122.8,65.0,strategy_mna_governance,strategy_mna_governance,"카카오,카카오페이",,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,24.0,published_today,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,122.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:mna_capital:kakao:mna_capital,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",5,4,5,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_strategic_reference,,,
69,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이증권, IPO·공모주 사업 진출 가시화…투자매매업 인가 획득",카카오페이증권 ipo 공모주 사업 진출 가시화 투자매매업 인가 획득,네이트,네이트,"Mon, 13 Jul 2026 01:47:00 GMT","카카오페이증권, IPO·공모주 사업 진출 가시화…투자매매업 인가 획득 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBoQXZrY2s0T2xSM1BuVHN0OWs2Uy1pLU5JZDBRX08tVVM2NmU4S0hEcS16QjZBcG5vSkhHMW9BOFk5LTR3Wmxlb1kzTXVhUEV2UHM4?oc=5,google_rss_카카오 when:4d,122.8,65.0,strategy_mna_governance,strategy_mna_governance,"카카오,카카오페이",,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,24.0,published_today,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,122.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:mna_capital:kakao:mna_capital,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",5,4,5,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_strategic_reference,,,
68,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이증권, 투자매매업 인가 획득…'IPO 주관' 등 영역확대",카카오페이증권 투자매매업 인가 획득 ipo 주관 등 영역확대,네이트,네이트,"Mon, 13 Jul 2026 01:03:00 GMT","카카오페이증권, 투자매매업 인가 획득…'IPO 주관' 등 영역확대 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFB2d3ZlcHU0Tnl6UzUtckRHZk1ia204QTA2RFZzc29hc3NaMkVXb3VCOE9YeTdXMjlWSUZnZVFFd253ZlpkZWU3MDVZaUtWczZucWY4?oc=5,google_rss_카카오 when:4d,122.8,65.0,strategy_mna_governance,strategy_mna_governance,"카카오,카카오페이",,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,24.0,published_today,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,122.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:mna_capital:kakao:mna_capital,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",5,4,5,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_strategic_reference,,,
19,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이증권, 투자매매업 인가 획득... IPO·채권 사업 확대",카카오페이증권 투자매매업 인가 획득 ipo 채권 사업 확대,매일일보,매일일보,"Mon, 13 Jul 2026 00:37:12 GMT","카카오페이증권, 투자매매업 인가 획득... IPO·채권 사업 확대 매일일보",https://news.google.com/rss/articles/CBMiZEFVX3lxTFA3Y1ZyWFBQbGl0Y3NyOTNmWDBOdG5TMC1EUTdlckNZM0xfWGFBcGktNE8yNHUwaFMzMnRzekRLSXk1UFAwMnBXUjZmMEZQSzJTWmtqQlcxMXdEc004eS0wSlhWTjU?oc=5,google_rss_카카오 when:4d,122.8,65.0,strategy_mna_governance,strategy_mna_governance,"카카오,카카오페이",,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,24.0,published_today,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,122.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:mna_capital:kakao:mna_capital,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",5,4,5,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_strategic_reference,,,
723,정부/국회,정부_국회,공정거래위원회,"공정위, 배민·쿠팡 동의의결 기각…본안 심의 직행",공정위 배민 쿠팡 동의의결 기각 본안 심의 직행,MSN,MSN,"Sun, 12 Jul 2026 01:01:57 GMT","공정위, 배민·쿠팡 동의의결 기각…본안 심의 직행 MSN",https://news.google.com/rss/articles/CBMi4ANBVV95cUxNVXlsVlJ6ay15MWtENzBpME0wQnRQREg2NDl1OTFFTDJmbllpWlJrQmFYVDNUaTJZODh0cjNQcEltdk55c3NfdUllUWJKVnlFSGJwbWVtSHZFd1Z6UnJQY2RHY29ERXFMV0JQMHBpNUpHamVheFR4ODZva3lHODl6MW5fVTVzNFhDc2otM3lYazE4cE4wbFJLY1R3MFpsVkRmUTVDUDJJUnBVSGQ2TGtQYXFpZVVORkFqQmxpdnB0M2xfYW1CYmFrZE5NVjB2VDBaZkN5Szh0UDZNV3ZqRkY2MVcxYkliTjdwR2J3ZktMNVlwM2IwLUFzNVFQMVFwWGFtZVlkM1hEZFNLcGNnYUk0SERyWjBFVlVwNks0ZEJNRUNiNUZYMEdGNkd6YlZLUGpiRERZSFNrandiX19KVXR4b1E1T3A0QTRnWEc5ZnF2bV81d3hyRF9nS0ZzX3hXZlNzVFRkSU5nOXFHM3RQYmNEb0JOMXRWcVMyM1hla00tQ3dPMWh4bjhjZjZxcE5YbVpFbzg5am1LZzdOSmF3Qnp4QUxVVk1nNDNSZFVZYTFIanVyclNrbXVLeTFKUGRScFJ1VXpuSk16c2l5b1ZLV3hrQ2tXZm8yTW0zSzVQX20xanI?oc=5,google_rss_공정거래위원회 과징금 when:4d,122.6,114.5,"antitrust_platform,policy_legislation",antitrust_delivery_mfn,"공정위,배달의민족,쿠팡",,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,v27:platform_enforcement:coupang:delivery_platform_fee_mfn,decision,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,122.6,policy_legislation,government:platform_obligation,global_incident:platform_enforcement:coupang:delivery_platform_fee_mfn:consent_decree,global_incident:platform_enforcement:coupang:delivery_platform_fee_mfn,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_enforcement:coupang:delivery_platform_fee_mfn,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_FINANCE_COMMERCE,mixed,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_enforcement:coupang:delivery_platform_fee_mfn,comp_domestic_finance_commerce,,,platform_enforcement:coupang:delivery_platform_fee_mfn
597,정부/국회,정부_국회,공정거래위원회,"미디어젠, 공정거래위원회 '의결서 융복합 AI 학습데이터 개방 사업' 착수",미디어젠 공정거래위원회 의결서 융복합 ai 학습데이터 개방 사업 착수,전자신문,전자신문,"Mon, 13 Jul 2026 01:17:46 GMT","미디어젠, 공정거래위원회 '의결서 융복합 AI 학습데이터 개방 사업' 착수 전자신문",https://news.google.com/rss/articles/CBMiTEFVX3lxTE1wSGx4MDhPVDAzTENuS2FDTi1tZE9CQThVZUtnb2RXb3NpanY5S0xkZlBFRXhveVdoTEtfOEVkVzFVdW9STXQ4N3p5cWQ?oc=5,google_rss_공정거래위원회 when:4d,122.6,63.5,"ai_infrastructure_security,antitrust_platform,copyright_ai,policy_legislation",antitrust_general,공정위,,,,,,,general,24.0,published_today,official_action,global_incident:platform_regulation:fair_trade_authority:platform_regulation,decision,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,122.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,global_incident:platform_regulation:fair_trade_authority:platform_regulation:announcement,global_incident:platform_regulation:fair_trade_authority:platform_regulation,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,global_incident:platform_regulation:fair_trade_authority:platform_regulation,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,global_incident:platform_regulation:fair_trade_authority:platform_regulation,government_ai_core_policy,,,
254,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이증권, 투자매매업 인가 획득...""중개 넘어 직접 인수·매매""",카카오페이증권 투자매매업 인가 획득 중개 넘어 직접 인수 매매,ebn.co.kr,ebn.co.kr,"Mon, 13 Jul 2026 01:39:11 GMT","카카오페이증권, 투자매매업 인가 획득...""중개 넘어 직접 인수·매매"" ebn.co.kr",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBsbnJxSVZUUG1KOGhibDBOLTVDeWRXM3g2UUNkbjhGMVZ3X0hhb0pISDBBNm01Qi1qYl9tZGs0VG5ESDFaWVh2ek9fSnhwZUJmTzN5TzB6ak9YNnBXWFJEWGtzSU9OYmt5?oc=5,google_rss_카카오 스테이블코인 when:4d,120.8,80.0,strategy_mna_governance,strategy_mna_governance,"카카오,카카오페이",,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,24.0,published_today,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,120.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_governance_mna,global_incident:mna_capital:kakao:mna_capital,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_governance_mna,,,
76,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"""IPO 주관 길 열렸다""…카카오페이증권, 투자매매업 인가 획득",ipo 주관 길 열렸다 카카오페이증권 투자매매업 인가 획득,supple.kr,supple.kr,"Mon, 13 Jul 2026 00:58:26 GMT","""IPO 주관 길 열렸다""…카카오페이증권, 투자매매업 인가 획득 supple.kr",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1iUnhrb3pLaFB5Z3dnaE5QVUdmcms1YVA4ZEU2ZzBWaU1jSk1lWFBSZU5ydG1tWU5iaEMtUzVwSjJqcmU4a0JESlpzRDYtTFo1YnBqcWsyZHFIMl9p?oc=5,google_rss_카카오 when:4d,120.8,65.0,strategy_mna_governance,strategy_mna_governance,"카카오,카카오페이",,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,24.0,published_today,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,120.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:mna_capital:kakao:mna_capital,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",5,4,5,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_strategic_reference,,,
1214,정부/국회,정부_국회,금융감독원,"금감원, 자산운용사 ETF 광고 지적·특별 조치 주문…의결권 공시 개선도 요구",금감원 자산운용사 etf 광고 지적 특별 조치 주문 의결권 공시 개선도 요구,이슈에디코,이슈에디코,"Mon, 13 Jul 2026 01:20:37 GMT","금감원, 자산운용사 ETF 광고 지적·특별 조치 주문…의결권 공시 개선도 요구 이슈에디코",https://news.google.com/rss/articles/CBMiZkFVX3lxTE90WnVOUHRCQmhzemNSWTZINUdNekRTLTJETkpyS3VRMWJnTUhqZTlTN3NKbjV0VkFDNWp2bmxBS245Q0Z3cmpSaW9CNVJIZnZlbkZkT2RxNllPUU1OZ3ZQdjAtZ0pFUQ?oc=5,google_rss_금융감독원 개인정보 when:4d,120.6,139.5,"financial_performance,policy_legislation,search_ads,service_reform_backlash",financial_performance,금감원,,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,market_commentary,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation,decision,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,120.6,"service_reform_backlash,policy_legislation,financial_performance",government:platform_obligation,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation:general,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation,government_regulatory_enforcement,,,
1058,정부/국회,정부_국회,금융감독원,"이찬진 금감원장 ""복붙 의결권 공시·ETF 과장광고 개선해야""…운용사 책임 강조",이찬진 금감원장 복붙 의결권 공시 etf 과장광고 개선해야 운용사 책임 강조,네이트,네이트,"Mon, 13 Jul 2026 00:41:00 GMT","이찬진 금감원장 ""복붙 의결권 공시·ETF 과장광고 개선해야""…운용사 책임 강조 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE4zSm5ibW85c3hTY2ZBdGxyejhUWGZ1OHhLNHhpaVUyTjd4NHlsWkhZV2FEWmM0NUFUUm1STmxFcmhZX0xJWmJRdGNGU3gtVjVJVXFB?oc=5,google_rss_금융감독원 when:4d,120.6,139.5,"financial_performance,policy_legislation,search_ads,service_reform_backlash",financial_performance,금감원,,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,market_commentary,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation,decision,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,120.6,"service_reform_backlash,policy_legislation,financial_performance",government:platform_obligation,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation:general,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation,government_regulatory_enforcement,,,
