id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26가드레일사유,v26_2_profile_reason,v32_weak_non_digital_gov
248,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오뱅크,"우리은행, 해외송금 추가 수수료 모바일 납부 시행",우리은행 해외송금 추가 수수료 모바일 납부 시행,뉴시스,뉴시스,"Fri, 14 Aug 2026 00:32:41 GMT","우리은행, 해외송금 추가 수수료 모바일 납부 시행 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9Jb3NDcHd2RHQ2X1BHZEQ5dzl5ZnZLQldfcFZMaFNTcGNDRVZvdDc5ejBlSU8wS1BLd3pJWDBua2RyX2NsOWo1a3QzeU13SXNCNnhhMEptOWpfNmhUU1NvZtIBeEFVX3lxTFBwdi1ucTVVOVFQcVhmQzljZklSVzhpalhrLUVBc0xxQzBPY01lRlFjMGFIdXNTcDZ6VlExWTU5WDk3Y2poZkpGU0RmVGFrMWgyeDhYMFVMQVFUMzRwblBrc2hKalQ1VmNRemNxMUpUMjJ3bGxHSExGTw?oc=5,google_rss_카카오뱅크 site:newsis.com when:4d,-87.0,-62.0,market_power_platform,market_power_platform,,v43_self_not_actual_actor:OFF_TOPIC;brand_not_in_title,Y,,,,industry:platform_obligation,platform_operator_obligation,0.0,,general,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,action_started,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-87.0,"market_power_platform,platform_obligation",industry:platform_obligation,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation:policy_change,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,OFF_TOPIC,,,other,,,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,self_filler_reference,,,
3306,산업동향,산업동향,플랫폼 시장점유율,"2034년 637억 달러 부유식 해상풍력 시장, 한국의 선택은 무엇인가",2034년 637억 달러 부유식 해상풍력 시장 한국의 선택은 무엇인가,eanews.kr,eanews.kr,"Sat, 15 Aug 2026 16:27:58 GMT","2034년 637억 달러 부유식 해상풍력 시장, 한국의 선택은 무엇인가 eanews.kr",https://news.google.com/rss/articles/CBMiSEFVX3lxTE9HVnhjU21pUURISEJyS3ZfNkM1S3F3Y3QxRnZxSVR4SFBfYkxXa29wcThyTmFxYk5ZeFY2dlRBYXZVTWR3ZS01OA?oc=5,google_rss_플랫폼 시장점유율 when:4d,-87.5,2.0,,,,v43_not_structural_industry,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-87.5,market_power_platform,,,,산업동향,INDUSTRY_STRUCTURAL_CHANGE,industry_structural_change,industry_structural_change:2034년 637억 달러 부유식 해상풍력 시장 한국의 선택은 무엇인가,카카오 사업환경 이해에 필요한 산업 구조 변화,3,3,3,,,로컬 보조 라벨,local,,,,other,,,industry_structural_change:2034년 637억 달러 부유식 해상풍력 시장 한국의 선택은 무엇인가,industry_structural_change,,,
3323,정부/국회,정부_국회,특정금융정보법,"금융당국, 가상자산사업자 심사 개정안 설명회 진행",금융당국 가상자산사업자 심사 개정안 설명회 진행,이코노미블록,이코노미블록,"Thu, 13 Aug 2026 23:14:00 GMT","금융당국, 가상자산사업자 심사 개정안 설명회 진행 이코노미블록",https://news.google.com/rss/articles/CBMiUEFVX3lxTFBla1hBa0NVdjBGd3FSMVctR3dzWHZVb2dxQ20yTTUtMWFXcDItV2VUdlMxbmUxOEtmMkZpRzd1bmRmZ3dEYlVUZFZoblFVb0M2?oc=5,google_rss_특정금융정보법 when:4d,-88.0,23.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,0.0,,general,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking,consultation,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-88.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking:policy_change,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,2,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking,government_digital_finance_policy,,weak_gov_basis:no_public_actor_action_domain,
3325,정부/국회,정부_국회,가상자산사업자,가상자산사업자 신고 심사 강화…대주주 법 위반·신용 이력까지 본다,가상자산사업자 신고 심사 강화 대주주 법 위반 신용 이력까지 본다,알파경제,알파경제,"Fri, 14 Aug 2026 02:25:49 GMT",가상자산사업자 신고 심사 강화…대주주 법 위반·신용 이력까지 본다 알파경제,https://news.google.com/rss/articles/CBMibkFVX3lxTE5YWndkMEhPZE8wOXEtY2psQVBHMnNuMEU4bm44SFdZSVBETzFzNkt4SHZXU0VpU296bms4ODBVXzB4UmtqUkZvYWdsM01HZ2tLTDA4Z01NdTNaN3FiVURpMTJpVjNUdng5SjNsMEtn?oc=5,google_rss_가상자산사업자 when:4d,-88.0,23.0,"digital_asset_stablecoin,platform_obligation,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,0.0,,general,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-88.0,"digital_asset_stablecoin,platform_obligation",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking:general,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking,government_digital_finance_policy,,weak_gov_basis:no_public_actor_action_domain,
3386,정부/국회,정부_국회,가상자산 거래소,코인 불황에 거래소 직격탄…두나무 순이익 4분의 1토막,코인 불황에 거래소 직격탄 두나무 순이익 4분의 1토막,hankyung.com,한국경제,"Fri, 14 Aug 2026 08:27:10 GMT",코인 불황에 거래소 직격탄…두나무 순이익 4분의 1토막 hankyung.com,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBJcUV6Q3d0UVVMQ1VFNFl1S1NvWl82cE1fOE9zT01MYUsxamQwYVlGOGdvX1ZMVHNsa1ljbFI3WFVHTlRLN29IaHBXNjZsMjZvR2lzalA3Q215QQ?oc=5,google_rss_가상자산 거래소 when:4d,-88.0,22.0,"digital_asset_stablecoin,dunamu_stake,earnings,financial_performance",dunamu_general,두나무,v43_not_government_policy,,,,,,general,0.0,,general,global_incident:digital_asset_policy:dunamu_upbit:digital_asset_policy,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-88.0,"financial_performance,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:dunamu_upbit:digital_asset_policy:general,global_incident:digital_asset_policy:dunamu_upbit:digital_asset_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:dunamu_upbit:digital_asset_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,2,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:dunamu_upbit:digital_asset_policy,government_digital_finance_policy,,weak_gov_basis:no_public_actor_action_domain,
255,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오뱅크,"우리은행, 해외송금 추가 수수료 모바일 납부 시행",우리은행 해외송금 추가 수수료 모바일 납부 시행,파이낸셜뉴스,파이낸셜뉴스,"Fri, 14 Aug 2026 00:33:57 GMT","우리은행, 해외송금 추가 수수료 모바일 납부 시행 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBBVDlxOFJYRHc1bGl1bENteU1EMTFPcHByV2lRUjRjeWZodFRHRVNpbjZiSEFtOE5nOExFd2Q4TE1FZU5BMU9jejlyS3JOYzR0NTR3eE9HamZWZw?oc=5,google_rss_카카오뱅크 site:fnnews.com when:4d,-88.0,-62.0,market_power_platform,market_power_platform,,v43_self_not_actual_actor:OFF_TOPIC;brand_not_in_title,Y,,,,industry:platform_obligation,platform_operator_obligation,0.0,,general,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,action_started,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-88.0,"market_power_platform,platform_obligation",industry:platform_obligation,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation:policy_change,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,OFF_TOPIC,,,other,,,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,self_filler_reference,,,
1539,정부/국회,정부_국회,스테이블코인,"씨티 CEO ""클래리티법안 지지...스테이블코인 보상은 개선해야""",씨티 ceo 클래리티법안 지지 스테이블코인 보상은 개선해야,디지털애셋,디지털애셋,"Thu, 13 Aug 2026 23:50:00 GMT","씨티 CEO ""클래리티법안 지지...스테이블코인 보상은 개선해야"" 디지털애셋",https://news.google.com/rss/articles/CBMickFVX3lxTFBXeGo3LXJGeG1YVC1zZlFLV2t1YkpDaFVZOU1odTlPeDRBNFM1SXpiMHgybUF4NDYzLW1uQ2JhSXhlZGVTTGQ0LUpVUk1YdkFrUGNhZWJ2VVhRMWhZdEZIakZ2aDF5MDBFLW1TRmY2dmxrdw?oc=5,google_rss_스테이블코인 when:4d,-89.0,22.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_legislation,,v43_not_government_policy,,,,,,general,0.0,,official_action,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-89.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:policy_change,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,government_digital_finance_policy,,weak_gov_basis:no_public_actor_action_domain,
1579,정부/국회,정부_국회,스테이블코인,"씨티그룹 CEO, 스테이블코인 규제 법안 통과 희망하지만…(비트코인, 스테이블코인, 씨티그룹, CLARITY Act)",씨티그룹 ceo 스테이블코인 규제 법안 통과 희망하지만 비트코인 스테이블코인 씨티그룹 clarity act,민심뉴스,민심뉴스,"Fri, 14 Aug 2026 01:42:39 GMT","씨티그룹 CEO, 스테이블코인 규제 법안 통과 희망하지만…(비트코인, 스테이블코인, 씨티그룹, CLARITY Act) 민심뉴스",https://news.google.com/rss/articles/CBMibEFVX3lxTE9NdWpfRGFfOFFpN2x1a3FqTHI3b1FVRFp4eldHOUJHMWF2QWFqZFRGM1RLcVRERTJ0d2QwZVJZS1lFS3hkNGZDVkJ4c2xaZFdWMFdycE10RnU3OWp6WFkwd0tpQ21TM3FlY29sSQ?oc=5,google_rss_스테이블코인 규제 when:4d,-89.0,22.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_legislation,,v43_not_government_policy,,,,,,general,0.0,,official_action,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,decision,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-89.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:policy_change,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,government_digital_finance_policy,,weak_gov_basis:no_public_actor_action_domain,
3288,산업동향,산업동향,플랫폼 시장점유율,"2034년 전자상거래 시장 규모, 점유율, 예측",2034년 전자상거래 시장 규모 점유율 예측,Fortune Business Insights,Fortune Business Insights,"Thu, 13 Aug 2026 22:49:57 GMT","2034년 전자상거래 시장 규모, 점유율, 예측 Fortune Business Insights",https://news.google.com/rss/articles/CBMigwFBVV95cUxPemhiSzhkS2t2SWU0YXFHVDRQX2d1SnRrTmNuaEpXUXowLWVXeHVKMFZ0blM3V2Jfak4zajV4NVlsRW5CbzhUVjZXZ19nZDdHQTZLWFJCMXlWOUMyVGNVTlUxUTF2TEM4UWVvdW50REFHWUV2YzhMQjF1b1liUGZTTDZFMA?oc=5,google_rss_플랫폼 시장점유율 when:4d,-89.0,2.0,,,,v43_not_structural_industry,,,,,,general,0.0,,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-89.0,market_power_platform,,,,산업동향,INDUSTRY_STRUCTURAL_CHANGE,industry_structural_change,industry_structural_change:2034년 전자상거래 시장 규모 점유율 예측,카카오 사업환경 이해에 필요한 산업 구조 변화,3,3,3,,,로컬 보조 라벨,local,,,,other,,,industry_structural_change:2034년 전자상거래 시장 규모 점유율 예측,industry_structural_change,,,
3309,산업동향,산업동향,플랫폼 시장점유율,2026년 호주 최대 온라인 마켓플레이스 Top 10,2026년 호주 최대 온라인 마켓플레이스 top 10,Nubia Magazine!,Nubia Magazine!,"Thu, 13 Aug 2026 15:12:00 GMT",2026년 호주 최대 온라인 마켓플레이스 Top 10 Nubia Magazine!,https://news.google.com/rss/articles/CBMifkFVX3lxTFBwOXhnZFVqSFV4WUNSM1c1eDh3eGJJdHI3VTVGVHo1dkgtY3N2STlYYmJOVlNRaFVUQjAwdHV0TGQyaHFlak9JREVWd2UzM1A5V29mclJvNDFxRE1nWFhQemJaMW1NeGsyZ2hkRXBrS1NCX2VMeVJhQndtazY2Zw?oc=5,google_rss_플랫폼 시장점유율 when:4d,-89.0,2.0,,,,v43_not_structural_industry,,,,,,general,0.0,,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-89.0,market_power_platform,,,,산업동향,INDUSTRY_STRUCTURAL_CHANGE,industry_structural_change,industry_structural_change:2026년 호주 최대 온라인 마켓플레이스 top 10,카카오 사업환경 이해에 필요한 산업 구조 변화,3,3,3,,,로컬 보조 라벨,local,,,,other,,,industry_structural_change:2026년 호주 최대 온라인 마켓플레이스 top 10,industry_structural_change,,,
3272,산업동향,산업동향,플랫폼 산업 동향,제2회 국제우주항공기술대전 9월 30일 개최,제2회 국제우주항공기술대전 9월 30일 개최,드론매거진 뉴스,드론매거진 뉴스,"Fri, 14 Aug 2026 07:54:54 GMT",제2회 국제우주항공기술대전 9월 30일 개최 드론매거진 뉴스,https://news.google.com/rss/articles/CBMiZEFVX3lxTE5DS0R0ZWtncVk3bVBOOHVXUXdQT0dzdTg1SUp5MVRpOEVHRjZPdWVoUTBDMnJDNzJyMkpNbE50ZzE0ZnlQODZxOHJrM2hCUHMzbk8yWmRUdWxKRng1WHN2QUhwTDU?oc=5,google_rss_플랫폼 산업 동향 when:4d,-89.0,2.0,,,,v43_not_structural_industry,,,,,,general,0.0,,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-89.0,market_power_platform,,,,산업동향,INDUSTRY_STRUCTURAL_CHANGE,industry_structural_change,industry_structural_change:제2회 국제우주항공기술대전 9월 30일 개최,카카오 사업환경 이해에 필요한 산업 구조 변화,3,3,3,,,로컬 보조 라벨,local,,,,other,,,industry_structural_change:제2회 국제우주항공기술대전 9월 30일 개최,industry_structural_change,,,
3280,산업동향,산업동향,플랫폼 산업 동향,"한국 혁신기업들, 중국 베이징·톈진·허베이 교류·진출 모색",한국 혁신기업들 중국 베이징 톈진 허베이 교류 진출 모색,마켓인,마켓인,"Fri, 14 Aug 2026 06:22:26 GMT","한국 혁신기업들, 중국 베이징·톈진·허베이 교류·진출 모색 마켓인",https://news.google.com/rss/articles/CBMic0FVX3lxTE5vcXE3ZGsybFVzT3g0LVhSZnVSazV5RmR1Tlk1T3ZrQk54bHJmVlpnV3JvRm94S3FrVGVNWXpJZnIyUmFKbEt0MTBJWGpIOWV6SFBlQzlXWmlZT0xtaFlVUEJOZ3FNQUJGUmhJN3M1RnZUX0E?oc=5,google_rss_플랫폼 산업 동향 when:4d,-89.0,2.0,,,,v43_not_structural_industry,,,,,,general,0.0,,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-89.0,market_power_platform,,,,산업동향,INDUSTRY_STRUCTURAL_CHANGE,industry_structural_change,industry_structural_change:한국 혁신기업들 중국 베이징 톈진 허베이 교류 진출 모색,카카오 사업환경 이해에 필요한 산업 구조 변화,3,3,3,,,로컬 보조 라벨,local,,,,other,,,industry_structural_change:한국 혁신기업들 중국 베이징 톈진 허베이 교류 진출 모색,industry_structural_change,,,
3283,산업동향,산업동향,IT 협단체,게임·e스포츠 협단체 공동 성명 “게임 제작비·e스포츠대회 운영비 세액공제”,게임 e스포츠 협단체 공동 성명 게임 제작비 e스포츠대회 운영비 세액공제,v.daum.net,v.daum.net,"Fri, 14 Aug 2026 05:18:02 GMT",게임·e스포츠 협단체 공동 성명 “게임 제작비·e스포츠대회 운영비 세액공제” v.daum.net,https://news.google.com/rss/articles/CBMiVEFVX3lxTE51cHhPTU1sWHdvYUVjVTcxLWh1bHZNTE1sTFNmb2t0VW5wZXVtYnZYdkEtM29iZlRERTJDMnBLVVg5MkREc25tSlNGYWwySVVzT0gzUA?oc=5,google_rss_IT 협단체 when:4d,-89.0,2.0,,,,v43_not_structural_industry,,,,,,general,0.0,,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-89.0,,,,,산업동향,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:게임 e스포츠 협단체 공동 성명 게임 제작비 e스포츠대회 운영비 세액공제,카카오 대외협력 관점 간접 참고,2,2,2,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local,OFF_TOPIC,,,other,,,self_filler_reference:게임 e스포츠 협단체 공동 성명 게임 제작비 e스포츠대회 운영비 세액공제,self_filler_reference,,,
3277,산업동향,산업동향,플랫폼 산업 동향,"혁신적인 약물 CRO 시장 규모, 점유율 및 성장 보고서(2034년)",혁신적인 약물 cro 시장 규모 점유율 및 성장 보고서 2034년,Fortune Business Insights,Fortune Business Insights,"Fri, 14 Aug 2026 00:14:19 GMT","혁신적인 약물 CRO 시장 규모, 점유율 및 성장 보고서(2034년) Fortune Business Insights",https://news.google.com/rss/articles/CBMiggFBVV95cUxOQUZxLUVWT2dzb1podzczREUwdXdFY2I1MmpDRll4QXg4X2pSRW56NVhGUUVVZmZpbHA0c1VPemVMaUc1ZV9NNHBaa2VtNTA0bWx2ejNjeUctUEJqUWFreDZfWXphYzlfZm8zdVhfWE95UXJxS0c2WEdwVDBfQVNVa25B?oc=5,google_rss_플랫폼 산업 동향 when:4d,-89.0,2.0,,,,v43_not_structural_industry,,,,,,general,0.0,,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-89.0,"market_power_platform,platform_obligation",,,,산업동향,INDUSTRY_STRUCTURAL_CHANGE,industry_structural_change,industry_structural_change:혁신적인 약물 cro 시장 규모 점유율 및 성장 보고서 2034년,카카오 사업환경 이해에 필요한 산업 구조 변화,3,3,3,,,로컬 보조 라벨,local,,,,other,,,industry_structural_change:혁신적인 약물 cro 시장 규모 점유율 및 성장 보고서 2034년,industry_structural_change,,,
