id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,랭킹원점수,편집신호,스토리버킷,강제검토,강제검토사유
1874,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"AI 모델 출시 전 정부가 보안검증…트럼프, 행정명령 서명",ai 모델 출시 전 정부가 보안검증 트럼프 행정명령 서명,v.daum.net,v.daum.net,"Wed, 03 Jun 2026 01:28:49 GMT","AI 모델 출시 전 정부가 보안검증…트럼프, 행정명령 서명 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTFA5VS0zOUZuMUVDRkpMY2xCdWxuX0J4TVlQdndSdl9QbUVJUFp0bTJ3WUxXc3FXajN3bWlRN0V0LW9TSi14QU5IRkRqLVptZzg?oc=5,google_rss_트럼프 행정부 when:1d,2.0,25.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,,below_absolute_quality_floor,2.0,"privacy_security_reliability,ai_infrastructure_security",government:tech_security_policy,,
1869,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"트럼프, AI 보안 검증 행정명령 서명…초안 대비 검증 기간 단축",트럼프 ai 보안 검증 행정명령 서명 초안 대비 검증 기간 단축,v.daum.net,v.daum.net,"Tue, 02 Jun 2026 23:45:00 GMT","트럼프, AI 보안 검증 행정명령 서명…초안 대비 검증 기간 단축 v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTE04Ymc4LWdUOExYZkpwVGwtT2JVRTJ3X3VmMVZlb1BlR3c3bWJLRW53d0ZLTzMwLWhVd2NwVUFnOGJCQUFKRFlCTW9KY05zaWRmNTJOTg?oc=5,google_rss_트럼프 행정부 when:1d,2.0,25.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,,below_absolute_quality_floor,2.0,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,
1901,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"트럼프, AI 보안검증 행정명령 서명…초안 대비 검증기간 단축",트럼프 ai 보안검증 행정명령 서명 초안 대비 검증기간 단축,네이트,네이트,"Tue, 02 Jun 2026 23:09:00 GMT","트럼프, AI 보안검증 행정명령 서명…초안 대비 검증기간 단축 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1hdTJlRGJwaVVIcm1xMks5WWZYSlA1NnZ4ZlEyemRxWkJkTW91QjYtcjk1YXdvdVRJUnhkQUUzU1RWU09NV0RYeWduN3RrWGNLN1Vhd2xIRXUzd29lb2dHTQ?oc=5,google_rss_트럼프 행정부 when:1d,2.0,25.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,,below_absolute_quality_floor,2.0,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,
999,정부/국회,정부_국회,스테이블코인,"마스터카드, 스테이블코인 결제망 확대 추진",마스터카드 스테이블코인 결제망 확대 추진,tokenpost.kr,tokenpost.kr,"Wed, 03 Jun 2026 05:30:34 GMT","마스터카드, 스테이블코인 결제망 확대 추진 tokenpost.kr",https://news.google.com/rss/articles/CBMiWEFVX3lxTE44czRrc2tJUWp5bFQ4cmx1dVRCZzJzWkoteFVyNDRZaTNVTlV3UWVOV2JWSFBLeFp1SnRhZjY1OGxvaVRZOXk3YkhoS0JOYVdIT3E0RlRnNUfSAV5BVV95cUxPd1BUbFI4Z19KOHRpeGV4LUNkLXdKZ3piaG5yeVBVM243NjVGZlNRQ1RhMjM1Sk12RjRaT2RFbmlFYWZTdU5wVVBlZTgtakoya0VYNWhoNXhKalF4Y3pR?oc=5,google_rss_스테이블코인 when:1d,2.0,24.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,below_absolute_quality_floor,2.0,digital_asset_stablecoin,government:digital_asset,,
945,정부/국회,정부_국회,플랫폼 규제,"""환전도 필요 없어요""…1000개 글로벌 거물 기업 덮친 스테이블코인 공포 |",환전도 필요 없어요 1000개 글로벌 거물 기업 덮친 스테이블코인 공포,핀포인트뉴스,핀포인트뉴스,"Wed, 03 Jun 2026 03:17:04 GMT","""환전도 필요 없어요""…1000개 글로벌 거물 기업 덮친 스테이블코인 공포 | 핀포인트뉴스",https://news.google.com/rss/articles/CBMid0FVX3lxTE1aZ1ZSd0dVaEk1cTBpSnlzZ0FYQk1PUkpnY2ZURXhFSVFuUHhWWVBqb080TzdFQWlHSVh2Sk9mQU1YREFMNG5seW1TOENkWUEzYjlFblNsWTQzUlVnczBYcVBsT25wVTZHSmpza0ZpRkU3WkNrSy1n?oc=5,google_rss_플랫폼 규제 when:1d,2.0,24.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,below_absolute_quality_floor,2.0,"policy_legislation,market_power_platform,digital_asset_stablecoin",government:digital_asset,,
968,정부/국회,정부_국회,스테이블코인,"Movement, 미국·캐나다·EU 결제 네트워크 접근권 확보하며 신흥시장 겨냥 스테이블코인 결제·수익 인프라 사업 본격화",movement 미국 캐나다 eu 결제 네트워크 접근권 확보하며 신흥시장 겨냥 스테이블코인 결제 수익 인프라 사업 본격화,뉴스와이어,뉴스와이어,"Wed, 03 Jun 2026 02:54:44 GMT","Movement, 미국·캐나다·EU 결제 네트워크 접근권 확보하며 신흥시장 겨냥 스테이블코인 결제·수익 인프라 사업 본격화 뉴스와이어",https://news.google.com/rss/articles/CBMiX0FVX3lxTE5iS2IxZzhJYmprbmo4TkNRdEgxOTZkUExDVGwwUnpiQ3ljam5GVzhvWkV0cjAxWFFLVUw0djNJRVg1cXZLMkZpejVGbFZwWXdNQVFUMm4xSm1TSVdZRVFJ?oc=5,google_rss_스테이블코인 when:1d,2.0,24.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,below_absolute_quality_floor,2.0,digital_asset_stablecoin,government:digital_asset,,
1077,정부/국회,정부_국회,스테이블코인,스테이블코인 회전율 49.7배 최고치…송금·기업 결제 비중 커졌다,스테이블코인 회전율 49 7배 최고치 송금 기업 결제 비중 커졌다,네이트,네이트,"Wed, 03 Jun 2026 01:04:00 GMT",스테이블코인 회전율 49.7배 최고치…송금·기업 결제 비중 커졌다 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE40NVd1a3YwS2JIamRuZWJ1eGZsNGx6aUp1QmRDcUU0aTVaR3R4NkVLVC05NVQ0U2RDV2haYW1lZlhwekV5aUhGdWlieFhnVTh6UHkw?oc=5,google_rss_스테이블코인 조사 when:1d,2.0,24.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,below_absolute_quality_floor,2.0,digital_asset_stablecoin,government:digital_asset,,
570,정부/국회,정부_국회,금융위원회,원화 스테이블코인 경쟁 본격화···금융권 합종연횡 가속,원화 스테이블코인 경쟁 본격화 금융권 합종연횡 가속,네이트,네이트,"Wed, 03 Jun 2026 00:59:00 GMT",원화 스테이블코인 경쟁 본격화···금융권 합종연횡 가속 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBfcEEzLXlWOTFEaEdTcXZfY3JRZXhKaUJ4TzJTUGI5SXpESDN0bEQtYUVGeEVvVEZIak8zOFJSN1VNSUo1N211bzdKTW5rcFNqUi00?oc=5,google_rss_금융위원회 스테이블코인 when:1d,2.0,24.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,below_absolute_quality_floor,2.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,,
984,정부/국회,정부_국회,스테이블코인,스테이블코인 회전율 49.7배 최고치…송금·기업 결제 비중 커졌다,스테이블코인 회전율 49 7배 최고치 송금 기업 결제 비중 커졌다,디지털투데이,디지털투데이,"Wed, 03 Jun 2026 00:59:00 GMT",스테이블코인 회전율 49.7배 최고치…송금·기업 결제 비중 커졌다 디지털투데이,https://news.google.com/rss/articles/CBMic0FVX3lxTE9VV3hJNHlaMU9icnVaMWQwQjhSWnBhYVI1bEFJTWdXUFowYWdLVy1vX3l0blI4aXZ6dHNrX0p1VThHbEpSbGVQMU9SenpMTHVYR19tdmlrVkQ0SFZfQ3ZIMlYtVUVaWkVvejhjRDN0V2MzNms?oc=5,google_rss_스테이블코인 when:1d,2.0,24.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,below_absolute_quality_floor,2.0,digital_asset_stablecoin,government:digital_asset,,
967,정부/국회,정부_국회,스테이블코인,원화 스테이블코인 경쟁 본격화⋯금융권 합종연횡 가속,원화 스테이블코인 경쟁 본격화 금융권 합종연횡 가속,이투데이,이투데이,"Wed, 03 Jun 2026 00:58:00 GMT",원화 스테이블코인 경쟁 본격화⋯금융권 합종연횡 가속 이투데이,https://news.google.com/rss/articles/CBMiVEFVX3lxTE44bFJ1a3J3R25GUjJGVHcwVWRZLUc4X1ppcWl0WkUxLWJfTXhCaUVhNUN0Z255ZWZ4YXE3Tk4wMkhLcW0tOUJVb05BdHBjNWZ4eUVuYw?oc=5,google_rss_스테이블코인 when:1d,2.0,24.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,below_absolute_quality_floor,2.0,digital_asset_stablecoin,government:digital_asset,,
969,정부/국회,정부_국회,스테이블코인,"美 연은 총재 “스테이블코인, 카지노 칩과 유사…유용성 없어” [크립토360]",연은 총재 스테이블코인 카지노 칩과 유사 유용성 없어 크립토360,v.daum.net,v.daum.net,"Tue, 02 Jun 2026 23:54:19 GMT","美 연은 총재 “스테이블코인, 카지노 칩과 유사…유용성 없어” [크립토360] v.daum.net",https://news.google.com/rss/articles/CBMiS0FVX3lxTFAwYmRWWVJtUzFrVFpiX0ZrN2FxYUlUSHhsSnZaNy1YUkVsRXBxQ1RhXzkza1lNZ1FjU1czQ3ZmY1pDMHQtbU5qOTdmaw?oc=5,google_rss_스테이블코인 when:1d,2.0,24.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,below_absolute_quality_floor,2.0,digital_asset_stablecoin,government:digital_asset,,
571,정부/국회,정부_국회,금융위원회,"美 연은 총재 ""스테이블코인, 카지노 칩과 유사…유용성 없어"" [크립토360]",연은 총재 스테이블코인 카지노 칩과 유사 유용성 없어 크립토360,네이트,네이트,"Tue, 02 Jun 2026 23:53:00 GMT","美 연은 총재 ""스테이블코인, 카지노 칩과 유사…유용성 없어"" [크립토360] 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFA5VjRtb2ZBREU1UXRsSExnbW5PM3pjMGlES25FdFVkaVRLcm1jVXZUbGdTVVg2anR5OVBycGRLZ0U2MEx3SFBoTTZ1WHlSRDBxNVM0?oc=5,google_rss_금융위원회 스테이블코인 when:1d,2.0,24.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,below_absolute_quality_floor,2.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,,
1017,정부/국회,정부_국회,스테이블코인,"머니그램, 스텔라 기반 자체 스테이블코인 MGUSD 출시",머니그램 스텔라 기반 자체 스테이블코인 mgusd 출시,이코노미블록,이코노미블록,"Tue, 02 Jun 2026 23:22:00 GMT","머니그램, 스텔라 기반 자체 스테이블코인 MGUSD 출시 이코노미블록",https://news.google.com/rss/articles/CBMiUEFVX3lxTE11WVBlOGJFVVd4c1o4RTU3bkNTbExHNEhUd1JnWFpZS2ZmWTU1SFJLU1JwUEN1YXlsNnFKMnlobFl4VEF2Q0draVFwY3l6RUo5?oc=5,google_rss_스테이블코인 when:1d,2.0,24.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,below_absolute_quality_floor,2.0,digital_asset_stablecoin,government:digital_asset,,
1000,정부/국회,정부_국회,스테이블코인,"스테이블코인 준비금 기준이 변화함에 따라 코인베이스, 프로셰어스 ETF에 주목",스테이블코인 준비금 기준이 변화함에 따라 코인베이스 프로셰어스 etf에 주목,Bitcoin News,Bitcoin News,"Tue, 02 Jun 2026 23:08:54 GMT","스테이블코인 준비금 기준이 변화함에 따라 코인베이스, 프로셰어스 ETF에 주목 Bitcoin News",https://news.google.com/rss/articles/CBMiuwFBVV95cUxPeS1UZlVQNllMTTRFOHBtekVxVDJnNEEtVEVfSm1iZ2hKUlBxbTdDaXFtUVhZU0VDenpPemZJRUNIek1xS2ZPRnVUaVFXN0steVFfV0x4cUFVMnM3SWlSYXFxdUtkNlF0d2FlVllKQlNydnEwei1YN2F4b000VzZJQ1Q1TVpDY2JuUGp6Q0dDNXZTek5jM2kzRDF2MTNWNzlSdUFCQlVlMmhVaDNTOHk5bUlUR1dUQWtlS3VR?oc=5,google_rss_스테이블코인 when:1d,2.0,24.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,below_absolute_quality_floor,2.0,digital_asset_stablecoin,government:digital_asset,,
981,정부/국회,정부_국회,스테이블코인,"비탈릭 부테린, 달러 대신 개인 지출 맞춘 스테이블코인 기준 제시",비탈릭 부테린 달러 대신 개인 지출 맞춘 스테이블코인 기준 제시,네이트,네이트,"Tue, 02 Jun 2026 22:59:00 GMT","비탈릭 부테린, 달러 대신 개인 지출 맞춘 스테이블코인 기준 제시 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE44N3YyaHp5VjRfTGpMeVpLSENSNEtSSXZIdUVXQnJfV1ZXMV9DWHI5U3NKTDl2WU55Qm1KWlFFZDdlaV9Cd29xR2g1UFpvbkQzaWFSaDBFUy1xeFB2YnRhLQ?oc=5,google_rss_스테이블코인 when:1d,2.0,24.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,below_absolute_quality_floor,2.0,digital_asset_stablecoin,government:digital_asset,,
976,정부/국회,정부_국회,스테이블코인,"보험료도 스테이블코인으로…보험업계, 디지털 결제 실험 본격화",보험료도 스테이블코인으로 보험업계 디지털 결제 실험 본격화,보험매일,보험매일,"Tue, 02 Jun 2026 22:29:52 GMT","보험료도 스테이블코인으로…보험업계, 디지털 결제 실험 본격화 보험매일",https://news.google.com/rss/articles/CBMiaEFVX3lxTFAyWlJVdFI0ZjdDcmJRNzI0U24ybjhYeVhPOVdyb2p1Q1B1WmFHTThwS3dtSEN2eXNxRWszRkR1OG80enFPT1c5dnBrODZRSkNVcFZOMlg2OXRUUktjMWRiSmxQdWlVWG1N?oc=5,google_rss_스테이블코인 when:1d,2.0,24.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,below_absolute_quality_floor,2.0,digital_asset_stablecoin,government:digital_asset,,
90,정부/국회,정부_국회,과학기술정보통신부,"챗GPT, 한국인 사용률 1위 생성형 AI… 검색은 ‘네이버’",챗gpt 한국인 사용률 1위 생성형 ai 검색은 네이버,천지일보,천지일보,"Wed, 03 Jun 2026 05:31:12 GMT","챗GPT, 한국인 사용률 1위 생성형 AI… 검색은 ‘네이버’ 천지일보",https://news.google.com/rss/articles/CBMiakFVX3lxTFBsWFZEVDdxLXkteEZnTTh6MGQ4cE1NWnZfV2M4cERROFg1V3hNQXdBYUNLREp6YkN3dWV6VnJuRGlzY2lPOGRySk01QlN0akdsaFZubUJuSldwNnZ0a0lUQ1Z2NGxpMWM3NEE?oc=5,google_rss_과학기술정보통신부 when:1d,2.0,22.0,"ai_infrastructure_security,search_ads",ai_infrastructure_security,"네이버,오픈AI",below_absolute_quality_floor,2.0,ai_infrastructure_security,government:tech_security_policy,,
137,정부/국회,정부_국회,과학기술정보통신부,한국인 가장 많이 쓴 AI는 챗GPT…검색 1위는 네이버,한국인 가장 많이 쓴 ai는 챗gpt 검색 1위는 네이버,네이트,네이트,"Wed, 03 Jun 2026 04:51:00 GMT",한국인 가장 많이 쓴 AI는 챗GPT…검색 1위는 네이버 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1xdlVESTdQMzVDUFQ5bGhreUgwOFk3aElnOGp6NUN0aVNjRUNob1R4MExMVHRQWEw1eHpIbml2MzhIMnFpdlJWd0tQMGlQVEx0WnY4?oc=5,google_rss_과학기술정보통신부 조사 when:1d,2.0,22.0,"ai_infrastructure_security,search_ads",ai_infrastructure_security,"네이버,오픈AI",below_absolute_quality_floor,2.0,ai_infrastructure_security,government:tech_security_policy,,
972,정부/국회,정부_국회,스테이블코인,원화코인 컨소시엄 윤곽…은행권·핀테크 '물밑 협력',원화코인 컨소시엄 윤곽 은행권 핀테크 물밑 협력,매일경제TV,매일경제TV,"Wed, 03 Jun 2026 01:29:00 GMT",원화코인 컨소시엄 윤곽…은행권·핀테크 '물밑 협력' 매일경제TV,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBqVTd2UElZdmJHemt1MVBTNFJPS2F6MEVWSUtleFlRajZYWVM4WHdoa1EtRUhZNzhoRGd2dlJJQUhNT1U1eV9xTUUydDNQaXB2STBQTXozcEd5YlVMZTAtdjlHUURWZW5S?oc=5,google_rss_스테이블코인 when:1d,2.0,21.0,"digital_asset_stablecoin,strategy_mna_governance",digital_asset_stablecoin,,below_absolute_quality_floor,2.0,"strategy_mna_governance,digital_asset_stablecoin",government:digital_asset,,
1628,경쟁사/해외이슈,경쟁사_해외이슈,MS,"MS ""윈도11, AI 에이전트 개발 핵심 플랫폼""",ms 윈도11 ai 에이전트 개발 핵심 플랫폼,지디넷코리아,지디넷코리아,"Wed, 03 Jun 2026 00:38:28 GMT","MS ""윈도11, AI 에이전트 개발 핵심 플랫폼"" 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTFAyZ19RWTdwaHZsWVdBVmFoOE5LTENETFVfTlprMlF2Q0EtWXFERDRQV1VuX2FXbDBzcHBYQnM5M3VYUTdsWnJwM1RwSnV0OWpCTWxyaDJB?oc=5,google_rss_MS when:1d,2.0,21.0,"ai_agent,ai_infrastructure_security,market_power_platform",ai_infrastructure_security,,below_absolute_quality_floor,2.0,"market_power_platform,ai_infrastructure_security",competitor:regulatory_enforcement,,
1277,경쟁사/해외이슈,경쟁사_해외이슈,네이버,한국인이 많이 쓰는 플랫폼…챗GPT·네이버·카톡,한국인이 많이 쓰는 플랫폼 챗gpt 네이버 카톡,네이트,네이트,"Wed, 03 Jun 2026 08:13:00 GMT",한국인이 많이 쓰는 플랫폼…챗GPT·네이버·카톡 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE41bElxVGJxVkhqcGlVR2ZPZjAxckl1c2YyeWFTLU53SzZVNEg1OXNabFZtbG9DbXlmYzdVNExmTHZ4SHBjZDRtVXRyTzBwYmFlelBF?oc=5,google_rss_네이버 when:1d,1.5,25.5,"ai_infrastructure_security,market_power_platform",ai_infrastructure_security,"네이버,오픈AI,카카오,카카오서비스,카카오톡",below_absolute_quality_floor,1.5,"market_power_platform,ai_infrastructure_security",self:ai_strategy,,
1559,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"""오픈AI보다 IPO 먼저""… 앤스로픽 몸값 1조달러 육박",오픈ai보다 ipo 먼저 앤스로픽 몸값 1조달러 육박,조선일보,조선일보,"Tue, 02 Jun 2026 15:44:00 GMT","""오픈AI보다 IPO 먼저""… 앤스로픽 몸값 1조달러 육박 조선일보",https://news.google.com/rss/articles/CBMigwFBVV95cUxNRzZmdEFSa2tydmhFa2FDR25Tc2swY2F6WjBOUnRob2V0Q0owZ2NOZzZJbDNvLVhZbGlQTzFMWnJpbTVYSnhFcUNkYlFvaWNIOTVwaVgwZ3hlcVpuMENmZWlaY3FEbUdkTV9TeG1Ja01DUVkzbzFBZGpVY2dwXzJhakI5aw?oc=5,google_rss_오픈AI when:1d,1.5,23.5,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,오픈AI,below_absolute_quality_floor,1.5,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,,
62,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카톡 92%·당근 88%… 디지털 플랫폼 ‘1위 독주’ 굳어졌다,카톡 92 당근 88 디지털 플랫폼 1위 독주 굳어졌다,이데일리,이데일리,"Wed, 03 Jun 2026 03:00:06 GMT",카톡 92%·당근 88%… 디지털 플랫폼 ‘1위 독주’ 굳어졌다 이데일리,https://news.google.com/rss/articles/CBMigAFBVV95cUxNTGNHMjEzNklmbjVGcUhaRmlUcU8zUGdXS2FEbXZwQU1fMWJ1WG9aOE1wTFNxbUlHUUVuaWo4cFVNYVBjQXMzcVF0M1NxN2F1WlY1SGZubWJIcm5fMllKcndQVjlFWkpsLUNHTlNfdC1rdHR3bnNpdTR6bVl3bVlIQQ?oc=5,google_rss_카카오 개인정보 when:1d,1.5,17.5,market_power_platform,market_power_platform,"카카오,카카오서비스,카카오톡",below_absolute_quality_floor,1.5,market_power_platform,self:general,,
1434,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡 리뷰, 왜 열심히 쌓아도 매출은 그대로일까? 실제 셀러들이 놓치는 핵심 구조",쿠팡 리뷰 왜 열심히 쌓아도 매출은 그대로일까 실제 셀러들이 놓치는 핵심 구조,아이보스,아이보스,"Tue, 02 Jun 2026 10:00:02 GMT","쿠팡 리뷰, 왜 열심히 쌓아도 매출은 그대로일까? 실제 셀러들이 놓치는 핵심 구조 아이보스",https://news.google.com/rss/articles/CBMiUEFVX3lxTE16R0k5VXR3bkFOTGMtYnJYYzczMFNNNkYtWGdsV003RHQ0a0lWczZidWg2ZkhTQ1hMb2hadm9ld2QxSy0wV0FzZ0hYMG9TRm5P?oc=5,google_rss_쿠팡 when:1d,1.0,29.0,"earnings,financial_performance",financial_performance,쿠팡,below_absolute_quality_floor,1.0,financial_performance,competitor:general,,
1049,정부/국회,정부_국회,스테이블코인,[비트코인 지금]미국선 AI가 스스로 투자하는데…갈길 먼 한국,비트코인 지금 미국선 ai가 스스로 투자하는데 갈길 먼 한국,네이트,네이트,"Wed, 03 Jun 2026 07:37:00 GMT",[비트코인 지금]미국선 AI가 스스로 투자하는데…갈길 먼 한국 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1tM0hDWldVWG13Z1NwdTRZZXJGWUk5ZUpGdDVtd1lqRGUxbUozMWcyUUJ3Z1lUelYweGQwOFhfYm5fR3RJODNXX0lqbTg1c1J2ZElv?oc=5,google_rss_스테이블코인 AI when:1d,1.0,21.0,"ai_infrastructure_security,digital_asset_stablecoin",ai_infrastructure_security,,below_absolute_quality_floor,1.0,"ai_infrastructure_security,digital_asset_stablecoin",government:digital_asset,,
1089,정부/국회,정부_국회,스테이블코인,스트래티지는 팔고 비트마인은 사고…엇갈린 가상자산 큰손들,스트래티지는 팔고 비트마인은 사고 엇갈린 가상자산 큰손들,뉴스1,뉴스1,"Tue, 02 Jun 2026 21:30:00 GMT",스트래티지는 팔고 비트마인은 사고…엇갈린 가상자산 큰손들 뉴스1,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1fXzRwNkk2QXZFa3JfQjc0aGNsbk1uLU1OQjVMV0VYdTBWc1g0TUlYUWxRa0dNNDUwNFNhWTRZSFlIYm9BZ05KTHp2bG5jQ29EUjhNdjEzUXZzUlpzLWlXdDFWM01hZw?oc=5,google_rss_스테이블코인 site:news1.kr when:1d,1.0,21.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,below_absolute_quality_floor,1.0,digital_asset_stablecoin,government:digital_asset,,
125,정부/국회,정부_국회,과학기술정보통신부,[李정부 1년]인프라 깔고 AI 주권 세웠다…청신호 켜진 이재명표 'AI 고속도로',정부 1년 인프라 깔고 ai 주권 세웠다 청신호 켜진 이재명표 ai 고속도로,뉴시스,뉴시스,"Tue, 02 Jun 2026 21:00:00 GMT",[李정부 1년]인프라 깔고 AI 주권 세웠다…청신호 켜진 이재명표 'AI 고속도로' 뉴시스,https://news.google.com/rss/articles/CBMieEFVX3lxTE1rM25RWGR4M0JlcUxTc2dLRVJNTnNIc3h1dnJmdHVVTWtTOFlhQjlKaklBMEVDNnVKTk9hVXZDbDZ6dktqMFFTU3Z4Um5FeDl1RVZ1ZWNsTVlwU0xRbmZsQXR0bTFFZWlyU2hEd3ZxN0FsOWV6ajM1YdIBeEFVX3lxTE1rM25RWGR4M0JlcUxTc2dLRVJNTnNIc3h1dnJmdHVVTWtTOFlhQjlKaklBMEVDNnVKTk9hVXZDbDZ6dktqMFFTU3Z4Um5FeDl1RVZ1ZWNsTVlwU0xRbmZsQXR0bTFFZWlyU2hEd3ZxN0FsOWV6ajM1YQ?oc=5,google_rss_과학기술정보통신부 AI when:1d,1.0,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,,below_absolute_quality_floor,1.0,ai_infrastructure_security,government:tech_security_policy,,
701,정부/국회,정부_국회,금융위원회,"선관위, '가상자산 신고 누락 의혹' 유정복 재산 정정 공고",선관위 가상자산 신고 누락 의혹 유정복 재산 정정 공고,뉴시스,뉴시스,"Tue, 02 Jun 2026 13:36:58 GMT","선관위, '가상자산 신고 누락 의혹' 유정복 재산 정정 공고 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBXLWFOQ2t4NGhYTUFoNm9Pdkphci1GSG5BR2xUM3lxdW9RbXh4QzRjck9lNHgybi1pRnpBZjhDVGxGOXgteWF2cFFMVXRfMGNQRk1LMmxRTmk1VDFaSnZpcw?oc=5,google_rss_금융위원회 site:newsis.com when:1d,1.0,21.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,below_absolute_quality_floor,1.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,,
