id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유,v27_event_key
2227,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"설빙, 쿠팡이츠와 여름 할인 행사…빙수·디저트 최대 5천원 할인",설빙 쿠팡이츠와 여름 할인 행사 빙수 디저트 최대 5천원 할인,나눔경제뉴스,나눔경제뉴스,"Mon, 13 Jul 2026 04:56:26 GMT","설빙, 쿠팡이츠와 여름 할인 행사…빙수·디저트 최대 5천원 할인 나눔경제뉴스",https://news.google.com/rss/articles/CBMibEFVX3lxTFA3VnpiN2tFT3JMdmZBWFhieVdPa1Vvb3Jpc2MwaDhoZUVIZWY5OXFKeUVRU2ZXalcwTUtWeFZvamplSVlQQnJxVzZIZUdsVEFBNmxQWG5pRW1IbVF5OVVya1dnbHVxajNxU1FNMA?oc=5,google_rss_쿠팡 when:2d,-41.5,-8.0,self_pr_promo,,쿠팡,v43_weak_filler_or_distant_industry;low_value:할인,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:coupang:delivery_app_fee_policy,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-41.5,,,global_incident:platform_regulation:coupang:delivery_app_fee_policy:general,global_incident:platform_regulation:coupang:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,global_incident:platform_regulation:coupang:delivery_app_fee_policy,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,domestic,,카카오 대외협력 관점 간접 참고,global_incident:platform_regulation:coupang:delivery_app_fee_policy,competitor_general_low_relevance,,,,
2220,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡, 올해 최대 규모 ‘메가뷰티쇼’… 50여개 브랜드 할인",쿠팡 올해 최대 규모 메가뷰티쇼 50여개 브랜드 할인,뉴스웰,뉴스웰,"Mon, 13 Jul 2026 04:41:22 GMT","쿠팡, 올해 최대 규모 ‘메가뷰티쇼’… 50여개 브랜드 할인 뉴스웰",https://news.google.com/rss/articles/CBMibEFVX3lxTE5NRFE5TVhCSFlFa0NKTmVmbmN5SnpZdHlHZFZGMlhkQzJVeHk0c3ppYzRXaGhhalkyWTk0VFVjQ3R2VHBHLUJrSzBzVXN4ck5wbUlWdmVsdWVNVHdiZTlZanJ1T2dPTUsxOHlEUQ?oc=5,google_rss_쿠팡 when:2d,-41.5,-8.0,self_pr_promo,,쿠팡,v43_weak_filler_or_distant_industry;low_value:할인,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-41.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:쿠팡 올해 최대 규모 메가뷰티쇼 50여개 브랜드 할인,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,domestic,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:쿠팡 올해 최대 규모 메가뷰티쇼 50여개 브랜드 할인,competitor_general_low_relevance,,,,
2237,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡, 올해 최대 '메가뷰티쇼' 개최…50여개 뷰티 브랜드 할인",쿠팡 올해 최대 메가뷰티쇼 개최 50여개 뷰티 브랜드 할인,IT타임스,IT타임스,"Mon, 13 Jul 2026 02:45:17 GMT","쿠팡, 올해 최대 '메가뷰티쇼' 개최…50여개 뷰티 브랜드 할인 IT타임스",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1xT2ZmOG96S1lhZVQ0c1NMaHVOTHlOaDM4WjJxUFdqTktCZzllVjFMT1JTcXJtbFRaT1k3VTNzYjRPWHpQTUN1WThldjFxcXFTYmF2M3g2ZEYtczF3ZEZHQkpWTGtMbXdN?oc=5,google_rss_쿠팡 AI when:2d,-41.5,-8.0,self_pr_promo,,쿠팡,v43_weak_filler_or_distant_industry;low_value:할인,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-41.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:쿠팡 올해 최대 메가뷰티쇼 개최 50여개 뷰티 브랜드 할인,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,domestic,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:쿠팡 올해 최대 메가뷰티쇼 개최 50여개 뷰티 브랜드 할인,competitor_general_low_relevance,,,,
2271,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡, 내달 2일까지 '메가뷰티쇼'…50여개 브랜드 할인",쿠팡 내달 2일까지 메가뷰티쇼 50여개 브랜드 할인,파이낸셜뉴스,파이낸셜뉴스,"Mon, 13 Jul 2026 01:23:53 GMT","쿠팡, 내달 2일까지 '메가뷰티쇼'…50여개 브랜드 할인 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE96Z19sdm14V1RUVWswX1RCYlR3OFgyUFhnLVl2UmdCb0RYMDV1VTRGQ0NoekM1dVlKd1VaY3BQeXB3ZFFrbHF4T29QT0hDSE11NjZSSkdPbXQ2QQ?oc=5,google_rss_쿠팡 site:fnnews.com when:2d,-41.5,-8.0,self_pr_promo,,쿠팡,v43_weak_filler_or_distant_industry;low_value:할인,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-41.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:쿠팡 내달 2일까지 메가뷰티쇼 50여개 브랜드 할인,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,domestic,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:쿠팡 내달 2일까지 메가뷰티쇼 50여개 브랜드 할인,competitor_general_low_relevance,,,,
2449,경쟁사/해외이슈,경쟁사_해외이슈,구글,"KT, 7월 한 달 구글플레이 구독 상품 최대 50% 할인",kt 7월 한 달 구글플레이 구독 상품 최대 50 할인,브레이크뉴스,브레이크뉴스,"Mon, 13 Jul 2026 01:38:00 GMT","KT, 7월 한 달 구글플레이 구독 상품 최대 50% 할인 브레이크뉴스",https://news.google.com/rss/articles/CBMiSEFVX3lxTE52a3U5Y2x6cXRXM2dQVFRUSU9xM3IyNTAwNjlTZk1mYXNUdmc1eWI3Wll3bjNVZUJmc1VrV1Y3VnhwSmtsUnpWSQ?oc=5,google_rss_구글 when:2d,-42.0,-5.5,self_pr_promo,,"KT,구글",v43_weak_filler_or_distant_industry;low_value:할인,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-42.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:kt 7월 한 달 구글플레이 구독 상품 최대 50 할인,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,mixed,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:kt 7월 한 달 구글플레이 구독 상품 최대 50 할인,competitor_general_low_relevance,,,,
2980,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"[중국증시 주간 포인트] ①中 상반기 GDP 발표, 수출입 지표, 생산∙소매∙투자 지표, WAIC 개최, 중국 서부 AI 로봇대회, AGI Summit SF 2026 개최",중국증시 주간 포인트 상반기 gdp 발표 수출입 지표 생산 소매 투자 지표 waic 개최 중국 서부 ai 로봇대회 agi summit sf 2026 개최,네이버 프리미엄콘텐츠,네이버 프리미엄콘텐츠,"Sun, 12 Jul 2026 15:10:00 GMT","[중국증시 주간 포인트] ①中 상반기 GDP 발표, 수출입 지표, 생산∙소매∙투자 지표, WAIC 개최, 중국 서부 AI 로봇대회, AGI Summit SF 2026 개최 네이버 프리미엄콘텐츠",https://news.google.com/rss/articles/CBMie0FVX3lxTE03WHpqUXNjREVXTU1uVE1HenA5bzdrbzlGZl9lbTVENmgtd1NwdHJsVG9BMHE1UUNMU2lIakdBTHBsYl9Nd3RtdWdJMDcxMWpZUW1mbWJteUlyaDRFQ2kzUXB2SWppaWtiX2VNQmRhWVozTFVpRnhMZjB6WQ?oc=5,google_rss_중국 AI when:2d,-42.0,-106.5,ai_infrastructure_security,ai_infrastructure_security,네이버,v26_2_market_stock_commentary_excluded,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,event:네이버:ai_infrastructure_security,rumor_or_report,,market_stock,0,naver_telco_strategy_or_infra,Y,naver,-42.0,ai_infrastructure_security,competitor:ai_strategy,,,산업동향,OFF_TOPIC,comp_domestic_ai_platform,comp_domestic_ai_platform:중국증시 주간 포인트 상반기 gdp 발표 수출입 지표 생산 소매 투자 지표 waic 개최 중국 서부 ai 로,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,1,1,5,,,v26.2: market/stock commentary excluded from final,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:중국증시 주간 포인트 상반기 gdp 발표 수출입 지표 생산 소매 투자 지표 waic 개최 중국 서부 ai 로,comp_domestic_ai_platform,market_stock_excluded,,,
3032,산업동향,산업동향,인공지능 산업 동향,"충남도, 'AX 시대 미래 대응 전략' 노사정책포럼…AI 전환 대응 해법 모색",충남도 ax 시대 미래 대응 전략 노사정책포럼 ai 전환 대응 해법 모색,nsenior.co.kr,nsenior.co.kr,"Mon, 13 Jul 2026 22:29:42 GMT","충남도, 'AX 시대 미래 대응 전략' 노사정책포럼…AI 전환 대응 해법 모색 nsenior.co.kr",https://news.google.com/rss/articles/CBMiY0FVX3lxTE1JeUdHQXhjY1M4Qlgta0JWLVZwVjRTME9MaWNlYzNNU3NhTy1rVDJvR0hGOFFRVWpCOTNXZHloRThYNFhGUVBIMUM0UDJLOENCMXctOGZuTHlTTm1PSlhnUFlETQ?oc=5,google_rss_인공지능 산업 동향 when:2d,-43.0,16.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,v43_not_structural_industry,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-43.0,"policy_legislation,ai_infrastructure_security",industry:ai_infrastructure,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:충남도 ax 시대 미래 대응 전략 노사정책포럼 ai 전환 대응 해법 모색,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:충남도 ax 시대 미래 대응 전략 노사정책포럼 ai 전환 대응 해법 모색,government_ai_core_policy,,,,
1678,정부/국회,정부_국회,국가AI전략위원회,"[AI 리더스] 오혜연 ""글로벌 AI 협력, 한국이 의제 주도권 잡을 때""",ai 리더스 오혜연 글로벌 ai 협력 한국이 의제 주도권 잡을 때,MSN,MSN,"Mon, 13 Jul 2026 10:54:22 GMT","[AI 리더스] 오혜연 ""글로벌 AI 협력, 한국이 의제 주도권 잡을 때"" MSN",https://news.google.com/rss/articles/CBMimwRBVV95cUxOYUlmWjg5T2MzR0sxbjdfRDdPeWpkT3BmS2FKQ3lQTGduVGVnX3BCc2JXZFIyZkFUaUhJNk5JMmJqNjk0TS1QV3lacVpJeElUaU5xc2UyMXJqZFYtVXc5amdCVnd4bTdoWUdSWFF6c0ZrcERhRmowcldkUHZxeUpqTFBkeXVwaVZ3NlRoX21na29sZlBjZzlvOVVEVko1aXBkdy1wWlU5RW9HSDVGUG1MUUNpblpoM0RzWlp3SmNGb0c3U2xkLW9hTHBTRE9WWkpxbHFHWlFZLWRyV3N6Umt5Tkp1ZXdjVklVMVhVYk53UEh6bFlJTmUwSWVNRFRQLU0wamwyMzE5dTJEZ1oyaU1yOTczNlo1UzA0SlBTVVJDem50bmhhYml0WkNaUXR5NEpieXZIR24ySDh3NEtiTlQxVk5rQU81VVVocFVaeU5KWjhzNUdQMVhTeTR2NHVVQkhMa1BXTF8tLXZhWjBpLUJoVEFvYnR1LXYxZVVTVGE2ckhxSGpROWdnRDczdWVvVnJhVXVQU3d0VWRkQnY5RHlHTFpWRm1pTTJ0aGh4WW1zQXF3dGwwbXJyZWVjcWVGY0ljOW4ycWpKRjNnRHNLOUxzbUpYUUUxQXE0Uk0zZkhPWWFWajVHY0UzT0RyNlVfVkN1d3dxNXlZb216LV80dk9uTVVnVFZibzdYTmNhMlZUMmFMSEZrQUJPX0Z5cw?oc=5,google_rss_국가AI전략위원회 when:2d,-43.0,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,-43.0,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,AI 정책 컨트롤타워 인선/공백,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_OVERSEAS_PLATFORM_AI,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,AI 정책 컨트롤타워 인선/공백,comp_overseas_platform_ai,weak_gov_basis:no_public_actor_action_domain,,,
940,정부/국회,정부_국회,금융위원회,"""해외선 M&A 딜 발굴도 AI 도입…한국은 데이터 접근성이 발목""",해외선 m a 딜 발굴도 ai 도입 한국은 데이터 접근성이 발목,네이트,네이트,"Mon, 13 Jul 2026 08:18:00 GMT","""해외선 M&A 딜 발굴도 AI 도입…한국은 데이터 접근성이 발목"" 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE5MMXd2Y2JJeDRSU3pkNER0ZzdEU2NieTRjZXJEaDFnaUhfOTlLQzdrSVBSY1I3eGczQktzXzE4ZEFnN0w2bWdXd3o4aVJFMXpoemdZ?oc=5,google_rss_금융위원회 AI when:2d,-43.0,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,-43.0,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,금융권 AI 도입 가이드라인/모범사례,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,금융권 AI 도입 가이드라인/모범사례,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,,
1713,정부/국회,정부_국회,AI기본법,“해외선 M&A 딜 발굴도 AI 도입… 한국은 데이터 접근성이 발목” - 조선비즈,해외선 m a 딜 발굴도 ai 도입 한국은 데이터 접근성이 발목,Chosunbiz,Chosunbiz,"Mon, 13 Jul 2026 08:17:00 GMT",“해외선 M&A 딜 발굴도 AI 도입… 한국은 데이터 접근성이 발목” - 조선비즈 Chosunbiz,https://news.google.com/rss/articles/CBMihAFBVV95cUxPVzV1NmtydkljUlJVdUF2Q2M5aGl2aU5LVEhfelVmbGxzaHRJMUpfYmJFT3hVYU1FNzk5cUhPMVBhQlkwM3ZDU0pUTlJYWDBVcDY1ZjNyeTQtcXNHWXd6RUx5aWVrVjl5b3RQVXNwZ3BCd3dhWlRUX2E5dVFKQzRUSC0wLVPSAZgBQVVfeXFMT0JxVklrR0V6M2ppMzUtaDVPTlpOWDVQVW5vSFJzVGdnRUk1eTJvREhKU3pCSk9JT2RmcFpjUkRUN2FOU2VUNjZtSzl1ZERnZUpHLTFDclpIb2FrTzBsd0ZvZE5Nd0Q0LW5vUHg1YTFUV0hXcmxKeVpKV1VheUg4dDhoX0xTd18xNFNIQ1BLR1JJb1M3dmZfZ2E?oc=5,google_rss_AI기본법 when:2d,-43.0,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,-43.0,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:해외선 m a 딜 발굴도 ai 도입 한국은 데이터 접근성이 발목,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:해외선 m a 딜 발굴도 ai 도입 한국은 데이터 접근성이 발목,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,,
1136,정부/국회,정부_국회,금융감독원,은행권 '자체 대출 규제' 주담대 의존도 낮춰… 생산적 금융 가속,은행권 자체 대출 규제 주담대 의존도 낮춰 생산적 금융 가속,글로벌이코노믹,글로벌이코노믹,"Mon, 13 Jul 2026 06:36:27 GMT",은행권 '자체 대출 규제' 주담대 의존도 낮춰… 생산적 금융 가속 글로벌이코노믹,https://news.google.com/rss/articles/CBMihAFBVV95cUxPSV9XN21IazdQbVpUU1ZrVFJRc25JaWZ2VThDd1FkcXAtT1hCMUtJcVdwYlBXcGo0TGgyZmtOYWRTY0dibVhwREl5a2lNQ29GV05md2RpMGk4SVdZbTFCRWdkelY4ak15RVcwTzJJazZIbXNncFdZTFlBbmFIVmo5ckl2Wkw?oc=5,google_rss_금융감독원 규제 when:2d,-43.0,-41.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,-43.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:은행권 자체 대출 규제 주담대 의존도 낮춰 생산적 금융 가속,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:은행권 자체 대출 규제 주담대 의존도 낮춰 생산적 금융 가속,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
941,정부/국회,정부_국회,금융위원회,'3대 AI 강국'의 또다른 무기...'sLLM' 대중화,3대 ai 강국 의 또다른 무기 sllm 대중화,애플경제,애플경제,"Mon, 13 Jul 2026 04:05:00 GMT",'3대 AI 강국'의 또다른 무기...'sLLM' 대중화 애플경제,https://news.google.com/rss/articles/CBMicEFVX3lxTE8wMzlXZTNkcU9oQkhYWGN4cXpqenFtZUVYX1ZBUFlEZ2puVlJnTExLWEdCcXVqU19Sclc0WWZYZDQxUXlsNHhuY3FMcFFMXzBpQjhQcThjbXZ1a2tHV3VYZkhuNTZGRlVUeFVabkVrYk4?oc=5,google_rss_금융위원회 AI when:2d,-43.0,-41.0,ai_infrastructure_security,ai_infrastructure_security,애플,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,event:애플:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,-43.0,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:3대 ai 강국 의 또다른 무기 sllm 대중화,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_OVERSEAS_PLATFORM_AI,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,comp_overseas_platform_ai:3대 ai 강국 의 또다른 무기 sllm 대중화,comp_overseas_platform_ai,weak_gov_basis:no_public_actor_action_domain,,,
2259,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡, 올해 최대 '메가뷰티쇼'…3주간 50여개 브랜드 할인",쿠팡 올해 최대 메가뷰티쇼 3주간 50여개 브랜드 할인,뉴시스,뉴시스,"Mon, 13 Jul 2026 01:49:37 GMT","쿠팡, 올해 최대 '메가뷰티쇼'…3주간 50여개 브랜드 할인 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBVbjB3MjZQdG9yc0Z2aTdGQmRtVDRyekplQWM4Vy1yek41bWJqRWdjMmVlZWxQeGxnQ2hlcGJSWGE3UW1NZ2JBNFFfeWdKS2hpZTh6VkZrWjYxZGNqZGVuTdIBeEFVX3lxTE03WFR6S0RiRGlhdFoxdjBvaFhFREw3R09pQ1FDbWpzaldxU0tXZ1dJYTFZSWZ1enY4Qkx3R24wZ0ltNW5peXZrOVFsQzNBc3k3ZmtVNkhCTDlraUY3M3NEVGdhdVQ3Xy1hWGFaRUJ0X1RGYTNoRlpjUQ?oc=5,google_rss_쿠팡 site:newsis.com when:2d,-43.5,-8.0,self_pr_promo,,쿠팡,v43_weak_filler_or_distant_industry;low_value:할인,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-43.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:쿠팡 올해 최대 메가뷰티쇼 3주간 50여개 브랜드 할인,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,domestic,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:쿠팡 올해 최대 메가뷰티쇼 3주간 50여개 브랜드 할인,competitor_general_low_relevance,,,,
3083,산업동향,산업동향,플랫폼 시장점유율,담합 기소 폭풍 속 HD현대오일뱅크 ‘3위 쐐기’ vs 에쓰오일 ‘9조 반격’,담합 기소 폭풍 속 hd현대오일뱅크 3위 쐐기 vs 에쓰오일 9조 반격,뉴스프리존,뉴스프리존,"Tue, 14 Jul 2026 00:45:00 GMT",담합 기소 폭풍 속 HD현대오일뱅크 ‘3위 쐐기’ vs 에쓰오일 ‘9조 반격’ 뉴스프리존,https://news.google.com/rss/articles/CBMic0FVX3lxTE1aV0lqOGNOSDZQZEF3NlhHOTV0YlpmRURQV3hETU1IaTV4aUdRdnhLdXg0dGVhSUVyWk05YTBkNUJaN2ZrNmM0Q0pXTjhRRXhXaGZ3YzNZYWNyTnNFTU5oZmhXM0YtYllVWk9SNUUwVUhyeVnSAXdBVV95cUxQejFaallxdjFBTktXTmJQMzFKRWJndFUwUHg3R3lRT0l4YmZNMXNiZmtvMjBZQTlNTkFEdG90UldIaU1WM3Ffa3VXUGdFeWhkZjBDT0JLakpNZXR5MVltOTl6cTI2Vl9CY29kS3RDajM3bFhhS2lnTQ?oc=5,google_rss_플랫폼 시장점유율 when:2d,-44.0,31.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_collusion,,v43_not_structural_industry,,,,,,general,24.0,published_today,general,global_incident:platform_regulation:platform_sector:platform_regulation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-44.0,"legal_regulatory_enforcement,market_power_platform",industry:general,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,산업동향,INDUSTRY_STRUCTURAL_CHANGE,industry_structural_change,global_incident:platform_regulation:platform_sector:platform_regulation,카카오 사업환경 이해에 필요한 산업 구조 변화,3,3,3,,,로컬 보조 라벨,local,,,,other,,,global_incident:platform_regulation:platform_sector:platform_regulation,industry_structural_change,,,,
