id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유
1342,정부/국회,정부_국회,금융위원회,AX 시대 해킹·보이스피싱 대응 간담회,ax 시대 해킹 보이스피싱 대응 간담회,연합뉴스,연합뉴스,"Wed, 10 Jun 2026 06:58:48 GMT",AX 시대 해킹·보이스피싱 대응 간담회 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1SS193QWh6SVYyVllGZlNMc3Y0RjFnTHNjZDB3OHlaUFlFTHlpbVpFMDU5YW1jWF9FRi14YnJwRkNyazJ3em9tdHVUbzdubnlwSjBQbWd1dU9QaGN4M0E3adIBYEFVX3lxTE1SS193QWh6SVYyVllGZlNMc3Y0RjFnTHNjZDB3OHlaUFlFTHlpbVpFMDU5YW1jWF9FRi14YnJwRkNyazJ3em9tdHVUbzdubnlwSjBQbWd1dU9QaGN4M0E3aQ?oc=5,google_rss_금융위원회 해킹 when:2d,-141.4,-48.0,"phishing_security,privacy_security_reliability",security_phishing_malware,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:platform_regulation:platform_sector:platform_regulation,consultation,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,-141.4,"privacy_security_reliability,policy_legislation",government:tech_security_policy,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:platform_sector:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
1114,정부/국회,정부_국회,공정거래위원회,'하도급법 위반' 삼성중공업 113억 상생안 제시…공정위 동의의결 절차 개시,하도급법 위반 삼성중공업 113억 상생안 제시 공정위 동의의결 절차 개시,뉴시스,뉴시스,"Wed, 10 Jun 2026 01:00:00 GMT",'하도급법 위반' 삼성중공업 113억 상생안 제시…공정위 동의의결 절차 개시 뉴시스,https://news.google.com/rss/articles/CBMieEFVX3lxTE03WXZqV29rOHdnbmtZRHdoUFZKTlVfbGhHek9Ia0dYendjcjRySTJfUm5BaHVfbHVpRW14dFBVakVKV2hMdmZoNVFIa0FQWDZ5WnJmc01QRV9VTjJONGJaTWRMMGViYlczQ0JlYnloZTd0clJKY2lZStIBeEFVX3lxTE03WXZqV29rOHdnbmtZRHdoUFZKTlVfbGhHek9Ia0dYendjcjRySTJfUm5BaHVfbHVpRW14dFBVakVKV2hMdmZoNVFIa0FQWDZ5WnJmc01QRV9VTjJONGJaTWRMMGViYlczQ0JlYnloZTd0clJKY2lZSg?oc=5,google_rss_공정거래위원회 site:newsis.com when:2d,-141.5,-28.5,"antitrust_platform,policy_legislation",antitrust_delivery_mfn,공정위,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:fair_trade_authority:platform_regulation,decision,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,-141.5,policy_legislation,government:policy_legislation,global_incident:platform_regulation:fair_trade_authority:platform_regulation:general,global_incident:platform_regulation:fair_trade_authority:platform_regulation,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:fair_trade_authority:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:fair_trade_authority:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
937,정부/국회,정부_국회,공정거래위원회,"법무법인 광장, 오규성 전 공정거래위원회 심판관리관 영입 - 머니투데이",법무법인 광장 오규성 전 공정거래위원회 심판관리관 영입,머니투데이,머니투데이,"Wed, 10 Jun 2026 01:36:04 GMT","법무법인 광장, 오규성 전 공정거래위원회 심판관리관 영입 - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMia0FVX3lxTE1HYTd6WWlKYlhSYkJzbHNpaHk3UnJrNDZSRTdKQk9VRTlsTUtxRmJmbldOM1ZCTXZsVW41bkprM2J0ZDB4bXpQaHFSMGJGaFMwLTRRUlYtaGp4aXQtb1hIWHd1ZVB4U2oyNVNv0gFwQVVfeXFMTk9mRmNlS3FsaF9TWHJRdDBCTmdKMmFnSDhXVUZTcVAxc3VVeHdDTnpVZHVWUVl1OTltZWszLVIzeUp4Z0tVeTFfRFNMRGRuc0dibFpVRE9lVzhsdElrRkxkY1kwN2NvbkI2ZmFMQUlvbA?oc=5,google_rss_공정거래위원회 when:2d,-141.5,-31.5,"antitrust_platform,policy_legislation",antitrust_general,공정위,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:fair_trade_authority:platform_regulation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,-141.5,policy_legislation,government:policy_legislation,global_incident:platform_regulation:fair_trade_authority:platform_regulation:executive_or_org_change,global_incident:platform_regulation:fair_trade_authority:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:fair_trade_authority:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:fair_trade_authority:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
758,정부/국회,정부_국회,과학기술정보통신부,"과기부, ‘AI·ICT 미래 유니콘’ 15개사 선정…”해외진출·자금 지원”",과기부 ai ict 미래 유니콘 15개사 선정 해외진출 자금 지원,AI타임스,AI타임스,"Wed, 10 Jun 2026 06:50:00 GMT","과기부, ‘AI·ICT 미래 유니콘’ 15개사 선정…”해외진출·자금 지원” AI타임스",https://news.google.com/rss/articles/CBMiakFVX3lxTE1fWDZ0NHhFNlZVS1c5LXlnTXhhRnlFUlNobXN3a1lFeE9ZdEE3b24tTk8zcEtMcmRBNHo2RlMwQy1MSWhfQ3NsSzRpZ3ZRVXdjeVpLR0hQQmhEMC1FeWRGNUFIVXRZMnY0QVE?oc=5,google_rss_과학기술정보통신부 AI when:2d,-141.9,-38.5,ai_infrastructure_security,ai_infrastructure_security,과기정통부,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,-141.9,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:과기부 ai ict 미래 유니콘 15개사 선정 해외진출 자금 지원,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:과기부 ai ict 미래 유니콘 15개사 선정 해외진출 자금 지원,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain,
3258,정부/국회,정부_국회,금융정보분석원,"""거래 수수료가 10%""…닥사, 불법 가상자산사업자 12곳 적발",거래 수수료가 10 닥사 불법 가상자산사업자 12곳 적발,MTN 머니투데이방송,MTN 머니투데이방송,"Wed, 10 Jun 2026 09:48:54 GMT","""거래 수수료가 10%""…닥사, 불법 가상자산사업자 12곳 적발 MTN 머니투데이방송",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1CUlNzNjUyc1E5UFJ4MFJRVmdKeWdWcS1sd09DYkxaeTRmNFZiY3JJaV81cktIa3FpdW1HemxCSnZNV0VGRndodkF5WFVQLUw5UmxYUzhlc3dacVc1dlh5ZFlKc2g?oc=5,google_rss_금융정보분석원 when:2d,-142.0,-35.0,"digital_asset_stablecoin,market_power_platform,stablecoin",stablecoin_general,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,global_incident:platform_regulation:digital_asset_sector:delivery_app_fee_policy,rumor_or_report,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,-142.0,"market_power_platform,digital_asset_stablecoin",government:regulatory_enforcement,global_incident:platform_regulation:digital_asset_sector:delivery_app_fee_policy:general,global_incident:platform_regulation:digital_asset_sector:delivery_app_fee_policy,정부_국회,GOV_PLATFORM_REGULATION,government_platform_market_rule,global_incident:platform_regulation:digital_asset_sector:delivery_app_fee_policy,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:digital_asset_sector:delivery_app_fee_policy,government_platform_market_rule,,weak_gov_basis:no_public_actor_action_domain,
1080,정부/국회,정부_국회,공정거래위원회,"공정위, 유한·녹십자 등 제약-약국 간 대리점 실태조사 착수",공정위 유한 녹십자 등 제약 약국 간 대리점 실태조사 착수,데일리팜,데일리팜,"Tue, 09 Jun 2026 23:20:07 GMT","공정위, 유한·녹십자 등 제약-약국 간 대리점 실태조사 착수 데일리팜",https://news.google.com/rss/articles/CBMiUEFVX3lxTE1NT0o0QnV5eHBkTF8wOGkxQnJjZUhTWmNLbVFIalpmNGZjRWJYSFdMRXR6akVKN2lvYURNaTRiTnpxYURxSzduVDhDZkV5bmkz?oc=5,google_rss_공정거래위원회 조사 when:2d,-142.5,-25.5,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,공정위,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:fair_trade_authority:platform_regulation,investigation,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,-142.5,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,global_incident:platform_regulation:fair_trade_authority:platform_regulation:investigation_or_consultation,global_incident:platform_regulation:fair_trade_authority:platform_regulation,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:fair_trade_authority:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:fair_trade_authority:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
1081,정부/국회,정부_국회,공정거래위원회,"공정위, 가맹·유통·대리점·하도급 불공정거래 실태조사 착수",공정위 가맹 유통 대리점 하도급 불공정거래 실태조사 착수,글로벌E,글로벌E,"Tue, 09 Jun 2026 22:34:03 GMT","공정위, 가맹·유통·대리점·하도급 불공정거래 실태조사 착수 글로벌E",https://news.google.com/rss/articles/CBMib0FVX3lxTE9mbWNCdU5mTUdPMGhRbjg4cnQzTlRSWlRHVmNkaThJMGNoYUp1WWRhSlEwdEplLTVDY3VHRVplZlVQeERFMUxWOWx0eHVjSVhQcEFFYkUyb2RoRzFNQ25qd3ZUTldZWDNkaFp1d01FRdIBb0FVX3lxTE9mbWNCdU5mTUdPMGhRbjg4cnQzTlRSWlRHVmNkaThJMGNoYUp1WWRhSlEwdEplLTVDY3VHRVplZlVQeERFMUxWOWx0eHVjSVhQcEFFYkUyb2RoRzFNQ25qd3ZUTldZWDNkaFp1d01FRQ?oc=5,google_rss_공정거래위원회 조사 when:2d,-142.5,-25.5,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,공정위,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:fair_trade_authority:platform_regulation,investigation,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,-142.5,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,global_incident:platform_regulation:fair_trade_authority:platform_regulation:investigation_or_consultation,global_incident:platform_regulation:fair_trade_authority:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:fair_trade_authority:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:fair_trade_authority:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
1161,정부/국회,정부_국회,금융위원회,"금융위원장 이억원 ""AI 공격 AI로 막아야, 연내 망분리 규제 해제 검토""",금융위원장 이억원 ai 공격 ai로 막아야 연내 망분리 규제 해제 검토,비즈니스포스트,비즈니스포스트,"Wed, 10 Jun 2026 08:56:20 GMT","금융위원장 이억원 ""AI 공격 AI로 막아야, 연내 망분리 규제 해제 검토"" 비즈니스포스트",https://news.google.com/rss/articles/CBMic0FVX3lxTE04MTlGV1pxNGNKbHp3X1dLTzFPWGgtVDlyQmR4M2xhbGJCdm5GZ3QzSnFvbFlPY3djQjRGUFczdHFTSmgteTZxRkxQaDFaRFdGZm9ybWRZcktiWkpLRXFsa0luOUJ1U0FkWFhGU2JQa2p3WHc?oc=5,google_rss_금융위원회 when:2d,-142.5,-28.5,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,금융위,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,business_change,event:금융위:ai_infrastructure_security+policy_legislation,consultation,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,-142.5,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:금융위원장 이억원 ai 공격 ai로 막아야 연내 망분리 규제 해제 검토,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:금융위원장 이억원 ai 공격 ai로 막아야 연내 망분리 규제 해제 검토,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain,
955,정부/국회,정부_국회,공정거래위원회,"공정위, 삼성중공업 동의의결 절차 개시…113억 상생안 내놔",공정위 삼성중공업 동의의결 절차 개시 113억 상생안 내놔,문화일보,문화일보,"Wed, 10 Jun 2026 08:29:11 GMT","공정위, 삼성중공업 동의의결 절차 개시…113억 상생안 내놔 문화일보",https://news.google.com/rss/articles/CBMiUEFVX3lxTFBxQno5ZlhYTUNKNFZ5SnBPVVVZal8tYnVFVDZTZXdRWXRob0lzZHhTQW12bl9Sb0lMNEw5cFhYc3hrZV9rend3dF9GZFhGSjZv?oc=5,google_rss_공정거래위원회 when:2d,-142.5,-28.5,"antitrust_platform,policy_legislation",antitrust_delivery_mfn,공정위,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:fair_trade_authority:platform_regulation,decision,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,-142.5,policy_legislation,government:policy_legislation,global_incident:platform_regulation:fair_trade_authority:platform_regulation:general,global_incident:platform_regulation:fair_trade_authority:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:fair_trade_authority:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:fair_trade_authority:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
1039,정부/국회,정부_국회,공정거래위원회,"""중도 해지 시 환불 불가?""..공정위, 유료 멤버십 약관 시정명령",중도 해지 시 환불 불가 공정위 유료 멤버십 약관 시정명령,아이즈(ize),아이즈(ize),"Wed, 10 Jun 2026 07:42:57 GMT","""중도 해지 시 환불 불가?""..공정위, 유료 멤버십 약관 시정명령 아이즈(ize)",https://news.google.com/rss/articles/CBMiZkFVX3lxTFBRbUJyc2R1bFRTT2I4R2lUcGVTSjNJcDZYYzhmT0pQbGxld2J4LUg3c3l2bEpZeGpwZFd6SEE5TTYwRzlGSGRRbnM4N052c3lPcEtMekZNU2VOTnRNc0otLTVrN29LQQ?oc=5,google_rss_공정거래위원회 AI when:2d,-142.5,-28.5,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,공정위,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:fair_trade_authority:platform_regulation,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,-142.5,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,global_incident:platform_regulation:fair_trade_authority:platform_regulation:sanction_penalty,global_incident:platform_regulation:fair_trade_authority:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:fair_trade_authority:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:fair_trade_authority:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
