id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v36_competitor_block_reason,v32_weak_non_digital_gov
1555,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"스페이스X, 중국 자금 차단…IPO 룰 바뀌나",스페이스x 중국 자금 차단 ipo 룰 바뀌나,네이트,네이트,"Sat, 13 Jun 2026 01:28:00 GMT","스페이스X, 중국 자금 차단…IPO 룰 바뀌나 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE5oV1Jxbk9sSmhVQWZrd2lXTWd1ZHdmODFuN1BSVC11NDJCLWxlUWlIVm4tUVExWVZXb0pjZ19CUzk5Y2U4UjBsT2daT1ZwZWF5cVZV?oc=5,google_rss_중국 AI when:2d,98.5,14.0,strategy_mna_governance,strategy_mna_governance,,competitor_without_core_entity_or_digital_relevance,,,,,,general,14.0,published_yesterday,direct_risk,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,global,98.5,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,,,산업동향,GOV_AI_DIGITAL_POLICY,국제 투자 및 규제 동향,스페이스X 중국 자금 차단 및 IPO 규제 변화 가능성,"스페이스X 사례를 통해 본 중국 자금 유입 규제 및 IPO 룰 변화 가능성은 글로벌 투자 환경의 변화를 보여주며, 카카오의 해외 투자 유치 및 기업 공개 전략에 간접적인 고려 사항이 될 수 있다.",1,1,1,,Y,"v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v23_guardrail_fail:v27_industry_without_two_of_three_basis:insufficient_industry_basis:actor=False,change=False,bridge=False",gemini,,GOV_GENERAL_LOW_RELEVANCE,COMP_GENERAL_LOW_RELEVANCE,other,"국제적인 투자 유치 환경 및 IPO 관련 규제 동향은 카카오의 미래 성장 전략에 간접적인 영향을 미칠 수 있으나, 현재로서는 직접적인 정책 영향 경로는 약하다.",카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,스페이스X 중국 자금 차단 및 IPO 규제 변화 가능성,국제 투자 및 규제 동향,,,,
1250,경쟁사/해외이슈,경쟁사_해외이슈,구글,"구글, ‘제미나이’ 악용한 중국 범죄 조직에 소송…FBI·통신사 공동 대응",구글 제미나이 악용한 중국 범죄 조직에 소송 fbi 통신사 공동 대응,AI타임스,AI타임스,"Sat, 13 Jun 2026 02:35:27 GMT","구글, ‘제미나이’ 악용한 중국 범죄 조직에 소송…FBI·통신사 공동 대응 AI타임스",https://news.google.com/rss/articles/CBMiakFVX3lxTE11MWJUY1o5cUJUR2pvMUhBRXdhWTlndzVXQUVwcktBRkluclREQVY2QXRSV1JtYU0wNzAtRVdDT3pwYzE3YTNJQ0V1dk9BMVdzU2ZUVlBZVEFGbzFJM3VRX3FmNWRPRW54Y0E?oc=5,google_rss_구글 when:2d,98.0,-48.5,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,구글,individual_case_not_policy,,,,,,individual_case,14.0,published_yesterday,direct_risk,event:구글:ai_infrastructure_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,global,98.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,AI 서비스 악용 및 보안,구글 제미나이 악용 중국 범죄 조직 소송 및 AI 보안 대응,"구글의 AI 서비스 악용 사례에 대한 소송 및 국제 공조 대응은 AI 기술의 오용 위험과 보안 문제의 중요성을 강조하며, 카카오의 AI 서비스 개발 시 보안 강화 및 악용 방지 대책 마련에 중요한 참고가 된다.",1,1,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,gemini,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,"AI 서비스 악용 사례에 대한 구글의 대응은 카카오 AI 서비스의 보안 시스템 강화, 책임 있는 AI 사용 가이드라인 구축, 그리고 잠재적 법적 분쟁 대비에 대한 시사점을 제공한다.",구글 제미나이 악용 중국 범죄 조직 소송 및 AI 보안 대응,AI 서비스 악용 및 보안,,,,
69,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오게임즈,"美정부, '미토스' 해외접속 금지…앤트로픽, 서비스 전면중단",정부 미토스 해외접속 금지 앤트로픽 서비스 전면중단,연합뉴스,연합뉴스,"Sat, 13 Jun 2026 01:36:47 GMT","美정부, '미토스' 해외접속 금지…앤트로픽, 서비스 전면중단 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBRRkkyekZESHlSU0FOYlJTRllNeUQ1ZWVYMHZISlZ0TTdmTGtvTFl3UDB2MFVGWnI3N3BULUhoT0lkTWpQXzlQT1dodzZ2RmRJcGNrZTFZTW5TUHPSAWBBVV95cUxQT3BZalBrdWR2dy03VElNR2xJUzBLS1l2aFNvdGZPTU40SnoyZW83Sm5zM2ZRanlLVXRSZWNVQW1xampWZGdKT0R0Rnp6X0hOQ3JRVVBoX0ZXelA3X21VSko?oc=5,google_rss_카카오게임즈 site:yna.co.kr when:2d,96.8,-41.0,"ai_infrastructure_security,platform_obligation",ai_infrastructure_security,"앤트로픽,토스",v26_self_without_direct_kakao_entity;brand_not_in_title,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:toss:platform_operator_obligation,action_started,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,toss,96.8,"ai_infrastructure_security,platform_obligation",government:platform_obligation,global_incident:platform_regulation:toss:platform_operator_obligation:general,global_incident:platform_regulation:toss:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,해외 AI 기업 규제,미국 정부 앤트로픽 AI 서비스 해외 접속 금지,"미국 정부의 앤트로픽 AI 서비스 해외 접속 금지는 주요 AI 파트너사에 대한 직접적인 규제 조치로, 카카오의 AI 사업 전략 및 글로벌 AI 협력 모델에 잠재적 리스크와 영향 경로를 발생시킨다. (카카오벤처스 등 카카오 계열사의 앤트로픽 투자 이력 있음)",1,1,1,,,로컬 보조 라벨,gemini,RESPONSE_RELEVANT,,COMP_OVERSEAS_REGULATION_DATA,overseas,,"앤트로픽에 대한 규제 조치는 AI 기술의 지정학적 리스크를 보여주며, 카카오는 AI 파트너십 및 기술 스택 다변화 전략을 검토하고 해외 규제 환경 변화에 대한 모니터링을 강화해야 한다.",미국 정부 앤트로픽 AI 서비스 해외 접속 금지,해외 AI 기업 규제,,,,
72,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오게임즈,"美정부, 앤트로픽 AI '미토스' 외국인 접속 금지",정부 앤트로픽 ai 미토스 외국인 접속 금지,아이뉴스24,아이뉴스24,"Sat, 13 Jun 2026 05:15:56 GMT","美정부, 앤트로픽 AI '미토스' 외국인 접속 금지 아이뉴스24",https://news.google.com/rss/articles/CBMiTEFVX3lxTFBGeUFTNTFScUF1RzdFR0NISDJSbnF1S2gyNGlnQVpkUHNKVzBJX04yT08tTkZ5WXJrY3U0OFVuVGcyeHYzeS1qZnNiSXQ?oc=5,google_rss_카카오게임즈 site:inews24.com when:2d,95.8,-41.0,"ai_infrastructure_security,platform_obligation",ai_infrastructure_security,"앤트로픽,토스",v26_self_without_direct_kakao_entity;brand_not_in_title,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,business_change,global_incident:platform_regulation:toss:platform_operator_obligation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,toss,95.8,"ai_infrastructure_security,platform_obligation",government:platform_obligation,global_incident:platform_regulation:toss:platform_operator_obligation:general,global_incident:platform_regulation:toss:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,해외 AI 기업 규제,미국 정부 앤트로픽 AI 서비스 해외 접속 금지,카카오가 설명·정책 대응·준수 주체로 포함될 수 있는 이슈,4,5,5,,Y,[69]와 동일 기사 / v23_category_reassign:v26_2_self_without_direct_kakao_entity,gemini,RESPONSE_RELEVANT,,COMP_DOMESTIC_PUBLIC_INFRA,mixed,,카카오가 설명·정책 대응·준수 주체로 포함될 수 있는 이슈,미국 정부 앤트로픽 AI 서비스 해외 접속 금지,해외 AI 기업 규제,,,,
70,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오게임즈,"해외 사용자들 날벼락…미 정부, 앤트로픽 `페이블5·미토스5` 외국인 접속 전면 금지",해외 사용자들 날벼락 미 정부 앤트로픽 페이블5 미토스5 외국인 접속 전면 금지,디지털데일리,디지털데일리,"Sat, 13 Jun 2026 02:34:24 GMT","해외 사용자들 날벼락…미 정부, 앤트로픽 `페이블5·미토스5` 외국인 접속 전면 금지 디지털데일리",https://news.google.com/rss/articles/CBMiYkFVX3lxTE5HZkV0ejlCUnc4V09sNUJuZ0RTNWtLdzJ3dHhDWlI1Y1o5MkloRDRiOXhLdUQ5YnV3NUd0eUk4ZmRKVk5PXzdnVkt4Z1pkeG1RR0JiUVZveTJsQ1lKNGNfWWNR?oc=5,google_rss_카카오게임즈 site:ddaily.co.kr when:2d,93.8,-41.0,"ai_infrastructure_security,platform_obligation",ai_infrastructure_security,"앤트로픽,토스",v26_self_without_direct_kakao_entity;brand_not_in_title,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:toss:platform_operator_obligation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,toss,93.8,"ai_infrastructure_security,platform_obligation",government:platform_obligation,global_incident:platform_regulation:toss:platform_operator_obligation:general,global_incident:platform_regulation:toss:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,해외 AI 기업 규제,미국 정부 앤트로픽 AI 서비스 해외 접속 금지,카카오가 설명·정책 대응·준수 주체로 포함될 수 있는 이슈,4,5,5,,Y,"[69]와 동일 이슈의 반복 기사로, 더 구체적인 서비스명이 언급되었으나 핵심 내용은 같다. / v23_category_reassign:v26_2_self_without_direct_kakao_entity",gemini,RESPONSE_RELEVANT,,COMP_DOMESTIC_PUBLIC_INFRA,mixed,,카카오가 설명·정책 대응·준수 주체로 포함될 수 있는 이슈,미국 정부 앤트로픽 AI 서비스 해외 접속 금지,해외 AI 기업 규제,,,,
1467,경쟁사/해외이슈,경쟁사_해외이슈,EU 규제,"한-EU '북·러 군사협력' 비판…청와대 ""기존 입장 유지한 것""",한 eu 북 러 군사협력 비판 청와대 기존 입장 유지한 것,네이트,네이트,"Sat, 13 Jun 2026 07:39:00 GMT","한-EU '북·러 군사협력' 비판…청와대 ""기존 입장 유지한 것"" 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE42UldqY3p0aFBhdzVrXy0tQ1FIVGVZX09KeHNZTmtVaHI5TFltaUYwUzRtN3YyNG1rTUpqTWI5Ry03ZVVwWFl4OGYwYXo4MmFRc1Q4?oc=5,google_rss_EU 규제 when:2d,88.5,4.0,,,,competitor_without_core_entity_or_digital_relevance,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,global,88.5,policy_legislation,,,,경쟁사_해외이슈,OFF_TOPIC,off_topic,off_topic:한 eu 북 러 군사협력 비판 청와대 기존 입장 유지한 것,카카오 대외협력 관점 간접 참고,2,2,2,,Y,"한-EU의 북·러 군사협력 비판은 국제정치 및 외교 이슈로, 카카오의 핵심 사업 및 정책 리스크와 직접적인 관련성이 없다.",gemini,,,COMP_GENERAL_LOW_RELEVANCE,other,,카카오 대외협력 관점 간접 참고,off_topic:한 eu 북 러 군사협력 비판 청와대 기존 입장 유지한 것,off_topic,,,,
1461,경쟁사/해외이슈,경쟁사_해외이슈,EU 규제,"위성락 ""EU·이탈리아와 전방위 협력‥EU와 철강 쿼터 협의 아주 생산적""",위성락 eu 이탈리아와 전방위 협력 eu와 철강 쿼터 협의 아주 생산적,MBC 뉴스,MBC 뉴스,"Sat, 13 Jun 2026 07:23:26 GMT","위성락 ""EU·이탈리아와 전방위 협력‥EU와 철강 쿼터 협의 아주 생산적"" MBC 뉴스",https://news.google.com/rss/articles/CBMieEFVX3lxTE9BaGxpNHQzVFY5WG1LSUpxbTZaRG5HSV9CZG83R2V1LU5CV3NPS0ZsZVlHN212TmtRT1JxTFBtMVBmVE1hLWNSV0Y5R3BnTHRZUUJtMElsa2Z6cGlmN2dVR2wwOU1pcVFDQXNsdmRfNDRLWlYtUWlUNtIBeEFVX3lxTE9BaGxpNHQzVFY5WG1LSUpxbTZaRG5HSV9CZG83R2V1LU5CV3NPS0ZsZVlHN212TmtRT1JxTFBtMVBmVE1hLWNSV0Y5R3BnTHRZUUJtMElsa2Z6cGlmN2dVR2wwOU1pcVFDQXNsdmRfNDRLWlYtUWlUNg?oc=5,google_rss_EU 규제 when:2d,88.5,4.0,,,,competitor_without_core_entity_or_digital_relevance,,,,,,general,14.0,published_yesterday,general,,consultation,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,global,88.5,policy_legislation,,,,경쟁사_해외이슈,OFF_TOPIC,off_topic,off_topic:위성락 eu 이탈리아와 전방위 협력 eu와 철강 쿼터 협의 아주 생산적,카카오 대외협력 관점 간접 참고,2,2,2,,Y,EU 및 이탈리아와의 외교 협력 및 철강 쿼터 협의는 카카오의 핵심 사업 및 정책 리스크와 직접적인 관련성이 없다.,gemini,,,COMP_GENERAL_LOW_RELEVANCE,other,,카카오 대외협력 관점 간접 참고,off_topic:위성락 eu 이탈리아와 전방위 협력 eu와 철강 쿼터 협의 아주 생산적,off_topic,,,,
1469,경쟁사/해외이슈,경쟁사_해외이슈,EU 규제,"위성락 ""李대통령 첫 유럽순방…EU·이탈리아와 전방위 협력""",위성락 대통령 첫 유럽순방 eu 이탈리아와 전방위 협력,네이트,네이트,"Sat, 13 Jun 2026 06:23:00 GMT","위성락 ""李대통령 첫 유럽순방…EU·이탈리아와 전방위 협력"" 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1GV28tYkVlSWdFdHhfTzVTUFBTaEZzUFU5SlR1dzdpcW9VMjZsVEh5ck1kVmV2WDJ3bkJidl9qRVVKZDFFN0E2TVduUWIyMlhaX29N?oc=5,google_rss_EU 규제 when:2d,88.5,4.0,,,,competitor_without_core_entity_or_digital_relevance,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,global,88.5,policy_legislation,,,,경쟁사_해외이슈,OFF_TOPIC,off_topic,off_topic:위성락 대통령 첫 유럽순방 eu 이탈리아와 전방위 협력,카카오 대외협력 관점 간접 참고,2,2,2,,Y,카카오 사업과 직접적인 연관성이 없는 대통령의 외교 순방 일반 기사.,gemini,,,COMP_GENERAL_LOW_RELEVANCE,other,,카카오 대외협력 관점 간접 참고,off_topic:위성락 대통령 첫 유럽순방 eu 이탈리아와 전방위 협력,off_topic,,,,
1276,경쟁사/해외이슈,경쟁사_해외이슈,구글,"구글, 중국 AI 피싱 조직 고소… FBI, '고스트 훅 작전'으로 도메인 및 10만 달러 압수",구글 중국 ai 피싱 조직 고소 fbi 고스트 훅 작전 으로 도메인 및 10만 달러 압수,Cryptopolitan,Cryptopolitan,"Sat, 13 Jun 2026 00:12:46 GMT","구글, 중국 AI 피싱 조직 고소… FBI, '고스트 훅 작전'으로 도메인 및 10만 달러 압수 Cryptopolitan",https://news.google.com/rss/articles/CBMilAFBVV95cUxQM3Q1MTJTTWZBcEVTcThodDgySXZ1T2NPYUlnY0FfR3JiOVJYUnRLS2N5LXBhRDFmTUoyeDNZNnpPZ09fbDVtTTZUMjlrUjVmTWR6R3lIYlhQSnU5NTlUbUhSOUdfeTVnbi13c01TOS1jU1VwaS1EZjFxeTNkdDdsM2VBX01FdkV6R3Z5S3lWTWFOQXdp?oc=5,google_rss_구글 AI when:2d,86.5,45.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_phishing_malware,구글,,,,,,,general,14.0,published_yesterday,direct_risk,privacy_security:google:phishing_or_account_takeover,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,global,86.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:platform_regulation:google:platform_regulation:general,global_incident:platform_regulation:google:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,AI 보안,해외 플랫폼 AI 보안 위협 대응,구글의 AI 기반 피싱 조직 대응 사례는 카카오의 AI 서비스 및 플랫폼 보안 전략 수립에 참고할 만한 해외 동향.,2,2,2,,,"글로벌 주요 AI/플랫폼 기업인 구글의 AI 기반 보안 위협 대응 사례로, 카카오의 AI 서비스 보안 및 리스크 관리에 전략적 시사점을 제공.",gemini,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,글로벌 AI 선도 기업 구글이 AI 피싱 조직에 적극 대응하는 방식은 카카오의 AI 서비스 보안 전략과 위협 관리 시스템 구축에 중요한 시사점을 제공합니다.,해외 플랫폼 AI 보안 위협 대응,AI 보안,,,,
1455,경쟁사/해외이슈,경쟁사_해외이슈,EU 규제,"""FTA 넘어 디지털 동맹으로""…유럽언론, 한-EU 디지털 무역협정 주목",fta 넘어 디지털 동맹으로 유럽언론 한 eu 디지털 무역협정 주목,데일리안,데일리안,"Fri, 12 Jun 2026 18:02:00 GMT","""FTA 넘어 디지털 동맹으로""…유럽언론, 한-EU 디지털 무역협정 주목 데일리안",https://news.google.com/rss/articles/CBMihAJBVV95cUxOQ1VoenZIQV9yU2RxUGlmZzB5aGQ3ODBQUF92a2txeDJkVGJRejlwQ1pIeWtTR2JsVkZIeTNTdzZSSFdYS3FJUFJtZnlTT0NUUVotYnRrOTdrM09KRElFQVVaZE45UTQ4dl9qOUZUV2oxQ2lOQzJUUER6bEVtbUpZYjRVY2FaLUNLZFQzaU9Qalc2QjdJZjVvdDNCQ05DTU9tMlBtSjhhMTBJS1lIUkRDTWpNbG1HOVFlS0w4VFBWTE9wWTNhTTRySUlEZll0c1NQN2J2OGh1OUtUNnJEU3BVMHFCWW45UXdWclpQckJVNklnajB0enhfUFNPRUhMaVUwYjRuaNIBhAJBVV95cUxOQ1VoenZIQV9yU2RxUGlmZzB5aGQ3ODBQUF92a2txeDJkVGJRejlwQ1pIeWtTR2JsVkZIeTNTdzZSSFdYS3FJUFJtZnlTT0NUUVotYnRrOTdrM09KRElFQVVaZE45UTQ4dl9qOUZUV2oxQ2lOQzJUUER6bEVtbUpZYjRVY2FaLUNLZFQzaU9Qalc2QjdJZjVvdDNCQ05DTU9tMlBtSjhhMTBJS1lIUkRDTWpNbG1HOVFlS0w4VFBWTE9wWTNhTTRySUlEZll0c1NQN2J2OGh1OUtUNnJEU3BVMHFCWW45UXdWclpQckJVNklnajB0enhfUFNPRUhMaVUwYjRuaA?oc=5,google_rss_EU 규제 when:2d,85.5,4.0,,,,competitor_without_core_entity_or_digital_relevance,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,Y,global,85.5,policy_legislation,,,,경쟁사_해외이슈,OFF_TOPIC,off_topic,off_topic:fta 넘어 디지털 동맹으로 유럽언론 한 eu 디지털 무역협정 주목,카카오 대외협력 관점 간접 참고,2,2,2,,Y,"한-EU 디지털 무역협정에 대한 일반적 언급으로, 카카오에 미치는 구체적인 영향 경로가 불분명함.",gemini,,,COMP_GENERAL_LOW_RELEVANCE,other,,카카오 대외협력 관점 간접 참고,off_topic:fta 넘어 디지털 동맹으로 유럽언론 한 eu 디지털 무역협정 주목,off_topic,,,,
1399,경쟁사/해외이슈,경쟁사_해외이슈,메타,"메타마스크, 네트워크 장애 복구…플랫폼 정상화",메타마스크 네트워크 장애 복구 플랫폼 정상화,tokenpost.kr,tokenpost.kr,"Sun, 14 Jun 2026 00:50:52 GMT","메타마스크, 네트워크 장애 복구…플랫폼 정상화 tokenpost.kr",https://news.google.com/rss/articles/CBMiWEFVX3lxTE9LTzYwNUJKVi1Ia0ZsNjJKbnN3eWo5OUZ2cWtVRUV1bW1rZS1NUjliWDdoTzJXNk1ULWpBWGxMQl9hbEZDbnVablJKUGNya1lsUjBYYlBEVWvSAV5BVV95cUxNSDBNYk9ZWnEzTjc1aHZYOTF2ay1ocUpyZkN0bHJFUFhER0dZMUplTnZKeEJfV3hIeU01OHZkQkZ2U1N1NUVyT3dDMlk0dnNTQ19ISUVoZ0ZUazZVTnV3?oc=5,"google_rss_""메타"" when:2d",82.0,36.0,"market_power_platform,privacy_security_reliability",market_power_platform,메타,,,,,,,general,24.0,published_today,direct_risk,global_incident:platform_regulation:meta:platform_regulation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,global,82.0,"privacy_security_reliability,market_power_platform",competitor:regulatory_enforcement,global_incident:platform_regulation:meta:platform_regulation:general,global_incident:platform_regulation:meta:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,웹3/디지털자산,웹3/디지털자산 서비스 장애,"카카오의 블록체인/디지털 자산 사업(클레이튼, 그라운드X 등)과 관련된 해외 주요 서비스의 운영 안정성 동향을 참고할 수 있음.",2,1,2,,,"카카오의 블록체인/디지털 자산 사업과 연관된 해외 주요 웹3 서비스의 운영 안정성 이슈로, 간접적인 시장 시그널로 판단.",gemini,,,COMP_OVERSEAS_MARKET_SIGNAL,overseas,,주요 웹3 지갑 서비스의 장애 발생 및 복구 사례는 카카오의 블록체인/디지털 자산 관련 서비스 운영 안정성 관리 및 비상 대응 체계 점검에 참고할 수 있습니다.,웹3/디지털자산 서비스 장애,웹3/디지털자산,,,,
1197,경쟁사/해외이슈,경쟁사_해외이슈,토스,“또 토스야?”…한국콜마 실적 오표기에 매도 투자자 ‘부글’,또 토스야 한국콜마 실적 오표기에 매도 투자자 부글,쿠키뉴스,쿠키뉴스,"Sat, 13 Jun 2026 04:37:25 GMT",“또 토스야?”…한국콜마 실적 오표기에 매도 투자자 ‘부글’ 쿠키뉴스,https://news.google.com/rss/articles/CBMiY0FVX3lxTE5JYkRqYkJIVmkyemQ0MFpNU0Q0dk5mRkdPZUJDZXliaGVZekIxbnFCcjR2Wm5nZGNYcEt0XzR1YXAyTURCQnhZblJISjAxdExLdnBCTUVoeHN3NmluTWhzTFQ5cw?oc=5,google_rss_토스 when:2d,73.5,32.0,"earnings,financial_performance",financial_performance,토스,,,,,,,general,14.0,published_yesterday,direct_risk,event:토스:financial_performance,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,Y,toss,73.5,financial_performance,competitor:general,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,금융 서비스,토스 금융 서비스 오류 논란,국내 핀테크 경쟁사인 토스의 금융 정보 제공 오류는 카카오뱅크/페이 등 카카오의 금융 서비스 운영 및 신뢰도 관리에 시사점을 제공함.,2,2,2,,,국내 주요 핀테크 경쟁사인 토스의 서비스 오류 및 그에 따른 투자자 불만은 카카오 금융 서비스의 운영 리스크 및 고객 신뢰 관리 측면에서 중요.,gemini,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,국내 핀테크 경쟁사의 금융 정보 오류는 카카오뱅크 및 카카오페이 등 카카오 금융 서비스의 데이터 정확성 및 고객 신뢰 관리의 중요성을 상기시킵니다.,토스 금융 서비스 오류 논란,금융 서비스,,,,
