검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,제외단계,후보대표점수,원문날짜,날짜검증결과,v20_issue_id,v20_issue_group,매칭대표점수
카카오뱅크,[사진]힘차게 볼 뿌리는 손주영 - 머니투데이,https://news.google.com/rss/articles/CBMiakFVX3lxTE5oOTRtMXc4X01LMlprWDMzR1RCY3k5S0VRaDNvQTNmcnNmYjViTUx6S2k1blJ2eTg2ZkZIR180QjlQbW51V0FESTFUZjRXek1CckcyWTR2WXJ0OElPdVhpWk5YaHQ3OEd5UUHSAW9BVV95cUxOVmdQTldNcmZyUW9YZUl4VEdyenlVQ0NPak9EdGtNYzRMUDQ3dWJlZkpPaF94X3ZwMmJCMnFMUFJjWWZSRnZSTDRneFg0OGVPSEdBQ2YwQVU4MFVmUnBaV1FUU01QbWpwZXdudnlQWEk?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"대낮 편의점 맥주 싹쓸이한 직장인들...""일하느라 응원하겠어?"" 했는데 반전 - 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTE45ZXphRWtDczVHMnQ3OWszeF8wZ2xGOTN0dlJLY0FhWVUyVmhHeFJKMWJDUGo1aUxpb0pBczIxcGRzNU83YUZKU00yZzF6Nlo4ZXdMVjJPWmlOdG00MVQzdkdZUkJWeXhRZmfSAW9BVV95cUxPNm9rUmUxaXZUSkJrcDhHLW1EdHdFaHY1QXNTUkx2N1Y1VklaWUVXTXA4RWVfX0hTQnQ4RDZaejFIVDE3QmkzaEV3aUpPMTM0VE5jdldyX2pQTERJd2U5X3B5dG5aS05nbE5aWEpzZEE?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"스위스, 14일 인구상한제 국민투표…찬반 팽팽 - 머니투데이",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9CUGdLY2xxWjMyelNIVGJoNmZWaGVZMmNSc2VDSEZRRHBiRHJITVJlUl9PNEZXVXhEMEZVdG10TUV4TjVVaGxRN2dMNV9BdTBub0lLVlc4NkF6MWZMZWVTRDBXSV9VUEtR0gFuQVVfeXFMTU5OTjhzWWNqb29WWGJQSWwtSjU1Y285SUZWNlQxU0lXOTVtVlN6cDZLbXF0S2lQTFhoSFZlUzVqS3JvVE5sS0ZxMWNobGxLd1NoUEJqMXc2dnVUdWlQQWJEUXVxTllsd0gwR0V4eUE?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"[포토] 김민재, 캡틴 손흥민에게 주장 완장 반납 - 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTE5DTVdCUE44N2RaOFN0ejZCOWE5N0daVkFodVJJVUFfR1FpVFpYVUJLczdjY0Q1Z1hCVmJPdnYwSVFPOXdDOUtQN0k5TURHTmZSa3p4dWRhNzlYSFVlRTJOaVJRcVAyRGtvMUHSAW9BVV95cUxNbUhfMWRQYVRSaDBYZXQ5ZWtPaHpFWkpwVk9HaHdmZEN1bllWUU54U0dCSnB5WHVXWEItMzlIMWl6Z29iNWx3WjVDZFBaUGdfRUZqVlNhZmplSTdMVzRvTHk5VF8wb1ZtX3doTmJ3a0U?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"스페이스X 상장 첫날 대박…일론 머스크, 세계 최초 '조만장자' 등극 - 머니투데이",https://news.google.com/rss/articles/CBMiaEFVX3lxTE10ZXFTcGtlMlM1d2NFOG5OTlYwcmFLejFlcl9PSjlEb09YQkIzamtOeE9NVHdmbHYxb2VFVTdEU1REdFVoWnR4OFpQSUlucFktaVNCT0ljc0ZyMDItYjhMaEVmbjZGcHpX0gFuQVVfeXFMUG5BMVZaZExHWFJ5dGc5MWYzcGEzaEpDU3JTYWJvdzJuNTBoQ2RpVzJRZzVfbUlyeFhCd2JPalJrYWk3c01GSVJTMUVLSnJ2S1BqMEFEQ3JTOWZpcVdWZk12M0JKeW1nZGdKOFRQdEE?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"월드컵 당일, 배민 치킨 주문 10배 늘었다…""오전 시간대 이례적 수요"" - 머니투데이",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE50M2NidWxfVzJYVkVqWmhLSzFpRjVtN0xCUVgtS2cwX3FHekhuYmR5dEtvU0ZtRjhfbmJnYzNYZUxqbHdXQkJjOXVOZWJvd0NGYXhZTVpzZ1dxWWxCZTh4M01UdW92b0XSAWxBVV95cUxPNG9WaXNqX1RUNF9iVENHWndLTDc0SUxMZ1B4TXd0THQxRnYzUlhVT1ZSdzdTNzlkWGg1T3A0RFpHZ3ctV0c4aUNIRk1QdXBNMWVkTlY0SHMwanluNl9ERDRfMWgyaHFjSWRfV0w?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"4천만원 빌리고 9천만원 갚는다...中, 신종 '아이폰 대출'에 골치 - 머니투데이",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5IUFNZczV5N0p2bWNYa3BqTHViSm9yUWNPeEJPOTFhMnhwUG9GdjVBdnhMQ3hmb0YydjlrVzZwY3hENzNHTTZObVUzZEtiaWlfWXdQSlQzdUY5aDl4LURMOWRVU0hubEYz0gFuQVVfeXFMT3p4UGtrZURfa3VUVkxBVUNaQUpDbFhtRlpuWDZkM2ZSRWlBV3hhQmFWZnd6Y2lvb2E1MVFoTE1HbVdxWGxsRUVtdkRHODh5MFAxbVNJV3NaSEJIeXlMWjJXMVJDTVIzWlFHV3NwOFE?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"스페이스X, 공모가 11% 넘은 150달러로 개장…160달러대 거래 중 - 머니투데이",https://news.google.com/rss/articles/CBMiaEFVX3lxTE53eV84NzJ0Nm5tM0VMVzMyaFlERE5hN3Vnc3RBdUNRQXhTd2RmWHBTNGkwaWcxQkZEeU1pUWVIMktHcWoybGNLb0pJTENrNHlxMFBKekQ1eEM0LWVUOWFxenBGWVlsM0xN0gFuQVVfeXFMTVdNWWtfUkt3QnQyZjFzYnJaRmRYMElYZGJqczZHNjR1ZlFmUTVTV3hzc2szM3lxbHVrU2Joc2NHWkpiYUE5eHFBUVZLT2I3bXRId3RlbXpnNnJ3alR2UW1mYmU5cnFuSS1VdDVFZ3c?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,KBO 최초 외국인 주장 LG서 나올까... '잠실 오씨'는 만루포+멀티 홈런 친 날조차 동료 챙겼다 - 머니투데이,https://news.google.com/rss/articles/CBMiakFVX3lxTE5LUVJPWWdYMENoalJXWXd5NlFlRjRrWUxSaHBYQ0lIV2o1YUlUMVF4WFV5ck5hb1UtaC1HMWQ3QmZFSWVXcG9Ndjl1a3NpY1RsWkJSTkxEb2RpRGhLMVZGS0FVdUh5ZnZDaGfSAW9BVV95cUxQS2dPT0Z0ME1Jd0FzQTBLdFNHemhlNng3QTJKQUZuSDBLMk9NSWtWTlJZbHdkYXprc3VSWGI1LVlXLWpNekNuckpxMmZGT2RtVlZOcWR0ci1hLUpKdzg1dUk4T2lwQ21Sa2d2QmJIZTA?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"'강소휘 28점 폭발' 여자배구, 대만에 3-2 진땀승... 5전 전승으로 AVC컵 4강 진출 - 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTFBtbFdPdTU1bmQzbkhqSXNMeG1YVU5WUFpCbjlPMzgzMG1FdW1hYl96YTNHR2diQWxBdFhUYmJzYl9yOS1NZzBqSXBPbFZfNlNiX3AwLWNETm90UVpiOWJ0Tkhld05kTF9tNlHSAW9BVV95cUxOSFpPNmZ6SERSYURheXhVMThzcHZ3cWhCdXJiZkZxTTdxT2EzLWQ5ZzBEcWpRdC0zWUhMMVhpVlpzY2FXWDJXZExHMllzcE9wODQ1NG9WWDdjSW5KUkk4ZnRTQzItTkY4WS1INmZNMEU?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"김재열 국제빙상연맹 회장, 단독 출마→재선 성공! IOC 위원 및 집행위원 자격 유지 '2030년까지 임기' - 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTFB0VTk3X1BFUUs5TUstQUdmY1ZSRTVoei1VUGQ5NS1hSkRuS1hiOHVSTW1tUHN5N3JobDVOQ1RGQVIweTZXNkhiZDFIVm96X2xmOEVDWmxNRkN5TXJReTRGTFM5b0xRckg5SFHSAW9BVV95cUxOLXZqMlpaMEozVWhDaU1jMVZCNmd6TGF2ekVDNnVfWDQwMmFhdlFHRmFkUlFJd0pUdFBvM0hXZ3RJMmhva3VtQkNqQnN0SDdDNERRT0xkY3d0MUlzbUw0MHpoNHFwZ3JhU3N2U2pRbEU?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"[사진]홍명보 감독,'더 높은 곳으로 이끈다' - 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTE9WZkY1ZW96dlFpYk9LQ2UzTWxPVVdxMXlwTGVfZGM3ZnBTWDJzN2g0MTh2TmJUaFhXZjVaNERSVTJ3S2hHV1g5Y2h4WE1LUW9NYzgyc05QU0VvbzVhMFZlWXhRcU9WS3BESXfSAW9BVV95cUxPdVFHWnBKajBIXzRwSklvLWpmMjhSNE9QbHJKWDJ4aV85eHYxRC1paERQeC05N0lHU0pmZTVoS05jMUdBbVBJbGdMMmUxVHlaSF9teXJ0cVhrei1zNHNxX010VER4aG11Yjd6aDFxQ0k?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"[사진] 이승현, 온 힘을 다해 피칭 - 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTE11bm8xU3lnUThnOW9hakdYak9Qemd2S3FDbG9UMzBEc19nQkdUMWZMUVhwZDU4UGx2eGp4UWE5dEQxSU5EUFVWTHRWQjV3cTdmc1BFOHJUbERHeWdkNmwwbXpTcThyd0g2ZUHSAW9BVV95cUxNNHJRVU03OExjMmE2bFVrYjdUajgwV0tZZWZHS0pldFA5My1xeEVLX04wbG1oZU5KalhUUGJNOGVSSDZIeEtPRC1sRll3NkxOTHhvNWR4aU1YUmZUZFZsYzM4QU5SbEdFQmVJdmtEdTg?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"'KKKKKKK 압도' 1016일 만의 QS, 돌아온 에이스의 자신감 ""다시 정상 궤도 오를 거라 믿는다"" [오!쎈 고척] - 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTFBtTlVHdXNXOWlyUnJzZlVmOHhaZGZ6REtSeDlHUWtWUFVHUjhBVHNoaHhGT2diWFBrVlZzbHp6WFR6R2NZTEpJQ1VOeFc2Q01rYjhtaGg1R0dWRmRiNWlpQ2lEMWpKdW1IUHfSAW9BVV95cUxQV0VXYm9ZUWpUWXFFMlNnTkdJMUcwY25ibVFzRHhoWVA5ZWxqY1RScE54aFpyRkpldW9ZYkRLVGVlbktkZEtjeHNmM0JNSnphZGdLY0M0RUNFQ3BuRXI2MnF3OFU2Y1FjV1lqSWhhOTQ?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,총2881건 - 파이낸셜뉴스,https://news.google.com/rss/articles/CBMifEFVX3lxTE1Ec0s1dE5wVWVVQ1VoOHAwYXd0UHE3UHNuM1hldkkteFFCVWVRTGlISGN4VlRKR0VNQUNTbnVjR09ZZjluTzVWRkNlM083ekl3NEFMcTM3M2xwZnRxY2lveTlJQW02RXNSTlhCLWg0TWtTVkJuMEhNcUdqVXE?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,총930건 - 파이낸셜뉴스,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQeVhPS1R4bl9EMWJDRXdINkdTUDhORHhwUEhhU0J5cExNbnRYQzZqenVuNXBlUnhtRHh5dHBDV1k2Y0gtUHlrbjVFUWM0NWlyaGhpTWswX1V4eGNOVzlyZUlWYVpoOXE2a3lXOVlTY2R0MGlFNUl4alBKeXV6cldvUElRQlU4N3FXcmhjT3dmeWUxcGoyb1VCX0lTSy1UQ2k0dWpHU3d1eWk?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,정치 - 파이낸셜뉴스,https://news.google.com/rss/articles/CBMingFBVV95cUxNalU5QzZ3WWFQN0gxWkJfeHhScTFFT3RBOG5wOWdYZ1FXbXNuOHlGb2k4Qm1WcUZXRXYyaGRMbWlSR2JBR01ubWZJTUdBUnhlUzIxYlRqem5qNm81MGVsOU8xOTZXTXdrOEZaVE12QnBaN0k2MURMS3ZUWnVIQUxlQ19QM0hDQWhGa01RQ3dVcHpFd1RYeEpjSWY5cWpxZw?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"[인터뷰]""AI가 은행 대체? 위험한 착각"" 日신세이銀 출신의 경고",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9GTFAtQ3JLcDVmZnc5ZUhQY3VqVzY4amlKQUVPRTZxeVVBczNFTzVNVXk0S2FmTTRnbzlYX0wtb1pzMXpDaUlINmFUMEZ1RG9QRG9oSkd1d0dEUdIBXkFVX3lxTE1TOEZQZUUyS2JhZ2xPR2ZCa2tYZWpmRm1vZzNXY01zbWUtckd5cFJQZFFXTzd2RU14WmdVVFFndDEtaHRDY2xpQ0VXQnl3ZGRmbHh2OU1FOXFvSG85Rmc?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"시중은행 가계대출, 이달 들어 벌써 2.8조↑…'빚투'에 신용대출 1.6조 급증",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5IeUh1dVo1WndJY2t3V3g4U1hzdlFIQ0hnN0dBYXRTc014Sm16cW51cjJ4UmZTd2VJaGZUcU85NWJreDFUcklIcURGWlNCOGtXTzV1T3dLR3lBd9IBXkFVX3lxTE5aajZGRDFYM3hiR1FWbUhBbHIyWnROSVhoRVN1aUVucGt4eUkxTEdxem5iQklyZjlHV29EVTZYcTdOc3doMXVBVG4tQUdjcXpVMzFVZDV1bFRMMnBPWGc?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,'빚투 열풍' 은행권 신용대출 열흘새 1.6조 급증…금리 상단 6% 돌파,https://news.google.com/rss/articles/CBMiWkFVX3lxTFA2TTlRMk5lVllyT0MxYkdscjNFTWtJR0lKbVZyS1pLWVBRLUtXT1Qyb3lvYXFJei0wbVJ3TXlBekJJMGctckJHdXJvUHBPZVpJWmJXYmQ3UFB2UdIBXkFVX3lxTE5HUmRjMDRPRXVzUVFiWkVab0VBM3JXTjlJeGFuQk03M29scWNDNlBYUURDXzVyUWRsMHNJQjE2eTAtNi1RQU9SbDJwcEVKVGhjd0pLbmRiSnRpRUZZc2c?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,가상화폐거래소 FTX 창업자 뱅크먼-프리드 2심도 징역형 유지,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1Bc092d2VJVllMam93RHNqclJDNGRpVHRwQktmQkFWUFY4Ty1zRlNuM21BdFRjM3MtdE9EYlV1OG5TVlBFbHE2bG1WbHQxN21JX3dLWGU5amg3d9IBXkFVX3lxTE9FMFhOM2tCS1lDRTFNOTd5M1l4ZVNpR2t4Ykh6MVZlSnE5YVlUbjV4cG94WnZBNUF1VFFzYm5VQ0c4U3lGejd1d3hOSWtKMXYyRVkyclk0YzhFWHB5dGc?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,총776건 - 파이낸셜뉴스,https://news.google.com/rss/articles/CBMiygFBVV95cUxQMTI2bzNLaG9OSjlGZW1KUV9na1N3QTdVLTR3RU5maHdyZVdNeVVpOC1MZWtMeTBJUllYYV9MQUF1dHRMUkcxeWh3NTNKSGdCZDFIbm5oZFBtcmQ0ZDhDUkxHSm82LXNZbVQyRWRTNHhiUkxzR29nek1vTWRLQ1pFX2NBRExNZlJIZE96b2FfcnJqOU5mQkdIcURUYlBCR2lfV3VHREF5czhkby1ncUZxdTM0LWZjUFhBejhmZWQtZ2hCbUt1SXRfdG5R?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"'아동 성폭행' 10대, 반성한다더니…'징역 6년' 선고되자 판사 앞에서 욕설",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1HSUVwNlE4eGsyMHVuMzg2YW11NF91aGFtcDZXTWFSZmItbDl1RVFoRUdhUzEtU2F0YnpEeF82NVZOamZQMk8zVFZqelpadEYzZk1qMnhkZFFCd9IBXkFVX3lxTE1ya1h5YmUzMzl4MXpUYkFkNW9nenk1TEN0MnFlWXZSOFQtaFlRaWE0WFMxU3N5YUdVNV9zU0d5UHRodXJ4MDUyeWhCc1NGWU84S1dnVVZSTHVaR0I1X0E?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"""쓰레기서 주운 가루를 소금으로 착각""…국숫집 손님들 집단 응급실행",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1PUkNkTHU2azVrTVYxUy1idG9RNUVYckk3NmtvbGYtdktOTzdaWFQyMnpENW5wOG1MblFzcnR0WXJSekxZQ19wZFJmelJvTWJHemh3X1Y5am1mUdIBXkFVX3lxTFBicjU4cTdJblVNZ2JNR0Vuekdub00tTERMSDhMbDlKaWMzQWRCczVJSUZXemlUbTdqRWhFWF9NTVl1V0VQWHlWN0JUelNqVEtYdGZhSzJTeEczMjRMZ1E?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"""세입자 전세 계약 연장해 줬다가, '건물주' 아버지 빚 다 떠안게 됐어요"" [이런 法]",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5DZXRCQWx5VEJMdTE2WURzT0wwc2ItVzRrQUhiX1RMeVR5SkdTS05Cc0Y0cTJjT1J4dmdtREk3cmZ4Vk11RUlpb0FiM05oeXdSdmdSUHZoYnJZUdIBXkFVX3lxTE1aMnpxenpqdjR2eFNIZ1F6WFVMeHVqWkZVWGZPQ3NwQW53OWg2RC1EcHhGWXM1bXZXck8zOEpBRzk3d3ZuU3V3ZzdDNUw3bE1fd1BCZGdwVnNFYUxUS1E?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,총31083건 - 파이낸셜뉴스,https://news.google.com/rss/articles/CBMigwFBVV95cUxPSGhrV1paTmRHa3REYXNsNXNsMmE3MkVHY3lPcWR1dHZFZ2hidHRRRTZ4Yzg5VDdNcThRdllpSUhxTzhBb3M1c25GZ05YTENkdzN2VmR6dlhNSllzcmxNb0ZHNlg4UkMtTGwydlNlNnRpUVlnWV96S01XN0luemFRbWhINA?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,재차 금리 인상 예고한 신현송…내달 긴축 돌입할 듯,https://news.google.com/rss/articles/CBMiXEFVX3lxTE1KTGQtN3F3RTF0MGxyNnpxNDdXVGJTb3hSWEU3V2RkRWZhUDdKS21HYlp4TnJrZG5BOWduanBzOVJpaXZGaHk3bW9JSEU3TkdIX0pRZWVySkNWd29N0gFeQVVfeXFMTzdPZmgxd3J1b3dnTkpKelFZamp4d1RCZ0RmanBjY2Y1Zmc3WVdTZ1FaZXhhX2NjZnMwOGNiU1Y2RDNNYlJLNy1VVkNQdk15TUl3Zlg5NEhpRDJnZzRBQQ?oc=5,부산파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"""시부모 해외여행 거절했더니 처제 출입 금지?""…남편의 소름 돋는 '맞불' 작전 [어떻게 생각하세요]",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9TV18tQmkwRnpUckVVT1M4d3U0Wnh2c0JmTi1PZFl3V0tnYURHTXhvUnZ6NHU0ZzYyWmdlNnhWY3FnejVDY2pGb2V6Tkp1WHdJTXNXYWxhdnJmUdIBXkFVX3lxTE5Pc1lwdmZ0QXRhR05xX3hhN2Z4dDFIUXZKQzVHbXFVWHVONVRleEJ6ZElEWXRGejcxRDNJbjhZZERLLXV6NlNRQkt6U1lEa2VCWG9ZalFFekF4eUdRS1E?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"""좋아요 누르면 건당 3000원"" 알바했는데…판치는 신종 금융사기",https://news.google.com/rss/articles/CBMiWkFVX3lxTE0xSTFNLW92NkYxX1RQUDVwQVJCZzdTNHNiVjIwOU1fZXNyLXhiQm42T1l4V2NBOUZBampST2huTU5RRWN2QktnVUFxbmtoUGI3anNmb1hRQ0VVZ9IBXkFVX3lxTE8zS0xKaVU0aWhqNnBaTUl5NVczenNuRl93OXdYV1Q4QUxIWDNYYUxOVWc4bnpTM1VITXlDR3c0MTRpOVNwWXVvWXc5X1dnR19RR3N1eTkyV2J4bl8tbWc?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,법률·심리 상담 - 파이낸셜뉴스,https://news.google.com/rss/articles/CBMipwFBVV95cUxPb1QteEJnd1NOaklXbFdLdEh0YjVtcWNLTTZTTTUwZXAzb19Vb2pnS3FDOE1naWJiSE5mM2FEaXdzTk1PSHg1bGo2ZnB2bkRDZTF1NWZLNmdXSDFtUzRUWHcwSERxRDA2RHB1eTAydnlFRXhWbmRwVGtLdFdxSnRMTTJSZWViY1cya05QUnBJX3JqTGdEOTVJVGpLQ3NnVnBwVDNPYnpkMA?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"골드만삭스·모건스탠리, 스페이스X IPO로 각각 1억달러 수수료 '돈방석'",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBUSnZwUG5QdnZBT2dCanExa290Yl9sa1hCNmdhbkFyRjdIR015TWZSZ2RUOTliUU56anppcDc2UkZYek9XZGJJRm8zZVVYSTNKU0pEU1NSSjhQd9IBXkFVX3lxTE14aDQxU2xqZEVjVDFfVXBTbkxVcGY0ODd2d1QzRXY3U2JKMF90cWUtZ0VkRWJZdnJxRWprcEdYVXBUVEZSYktrSTJNNDczSzVGQmwweWx0RXFmamJGSXc?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,강달러에 원가 폭등…식품·패션업계 수익성 '비상'[고환율이 바꾼 소비①],https://news.google.com/rss/articles/CBMiWkFVX3lxTE9wWmpOWHVXbHFlRUxIZ2RTWDc4czdVR0kyWWZsWmpwSUFzZWM5RTVTdllKa3k0bGpGQWVOa3BsMGg4WEl2WGt6MnAteWdVbGFZTHpjbVBpOTJOd9IBXkFVX3lxTFBGendER3FMc1NzNmJmLVRRNXp4OFFLcEpUSDJKMVZpOHlKQW8yTkQyZGdHM0QzeG1qMENEZzFhMmZHMnpmLVQ2eXpQSi16QkxpUzRnRy1RUDF4a2ZIT1E?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오뱅크,총93건 - 파이낸셜뉴스,https://news.google.com/rss/articles/CBMinwFBVV95cUxPc0tZZVRhZzZDeFM2YWdPaHJCX0ZGb05PVUZTazNxMmJ4Zlk5UldFYXcwWUxMMWhUS1RBeGZVV1drTVc3ZVJtTHQ3Z3FyTmVfUV9RZm5XZ1NsVHItMDRxaTRKWkdiQm55bGcxTDdaUjhVbHZHNmVMekdsQmdSaU1iZ3VIV2JzMzNOR24zZWFjb3VuNmtCZkQyV2FXVm9HakU?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오뱅크,"""네 남편에게 과거 다 폭로한다""…친동생 약점 잡고 협박한 40대女의 최후",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1OZ1FxZVgybGptWmpYdTJNSmZneDJyNC11eVc0WEtUTjFNbW9YS0xYSDVzUzhXZ3NhWWhYazJRS09iYVpEZ1ozcm5IaUtjTWJ1azluSy00RlA2QdIBXkFVX3lxTE9PamZOcWtZZWJRNFhLbUdYXzFweFVjeEN6YWNkQzM5RWhuNS1QMW5LS05MajFleEdYUDJqNjZ4UVhqbDQtUkF6aF9xN1FQNTVzbTd5UmdFSGdfSkVhVGc?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:private_kakaotalk_or_entertainment_noise,,,,,,,,,,,,,
카카오뱅크,총4347건 - 파이낸셜뉴스,https://news.google.com/rss/articles/CBMinwFBVV95cUxOa2I2bGNtRi1hdm5fX1pwSm5zVXlVMGswTzFlQXFVdE03UTVGVl9xRUx2MWhxQ3lEV3NMRHJZZTM1MXlhUE5DcnVfUWJraUNBNFBaVnVLME9COHNtdWZMZm42aWZDOVo2RzNyZmxRRjV1Z0luVllxZktPaEtRZE00OUttZ2c2YjB3VEwyc0ZrT08tOE5pb0x1ODkySWVncmc?oc=5,파이낸셜뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
