id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
3238,정부/국회,정부_국회,FIU,"""영업정지 처분 부당""…빗썸-FIU 법정 공방 8월 첫 변론",영업정지 처분 부당 빗썸 fiu 법정 공방 8월 첫 변론,뉴시스,뉴시스,"Tue, 23 Jun 2026 01:06:17 GMT","""영업정지 처분 부당""…빗썸-FIU 법정 공방 8월 첫 변론 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5CRHlsR0NlTHJmRE9uZWRGc1ZLWC1FV084aEZGQ2ExbUZqTFhFV1FQNnkwR0F1VEczSVdJSkJtTTRwV0VaZTNuV3MxUmxXcno4RWlYQ2RzTGhxWHVleXJJZtIBeEFVX3lxTFA0QWpnYkl5SFE1WDdDckVDU2htZWFIVnpMOS1RcW5YNDN2VXNhZXRVSTNMc2poRlVRNDlzSGxEeW1MV0tiS0RFcmdjajVfTDJFYVdPRTR5ZDBoa2hNSlMwemFiN1dFZEh6UkJLUmhBcTFiQmlCM3dTYQ?oc=5,google_rss_FIU when:2d,-72.0,38.0,"digital_asset_stablecoin,stablecoin,strategy_mna_governance",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:digital_asset_policy:bithumb:vasp_aml_rulemaking,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-72.0,"strategy_mna_governance,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:bithumb:vasp_aml_rulemaking:sanction_penalty,global_incident:digital_asset_policy:bithumb:vasp_aml_rulemaking,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:bithumb:vasp_aml_rulemaking,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,2,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:bithumb:vasp_aml_rulemaking,government_digital_finance_policy,,weak_gov_basis:no_public_actor_action_domain,,
1659,정부/국회,정부_국회,스테이블코인,"“중국 iOS 개발자들, 규제당국에 애플 독점 신고”",중국 ios 개발자들 규제당국에 애플 독점 신고,이투데이,이투데이,"Tue, 23 Jun 2026 06:41:00 GMT","“중국 iOS 개발자들, 규제당국에 애플 독점 신고” 이투데이",https://news.google.com/rss/articles/CBMidEFVX3lxTE9TM2t1Y2JRUUJjQjJJZ0ZYVUsyejRLUXU1cTNZTXpOeHh0dW1mbExjNlFYeUc5RzVLTklDS1JtVGJnckZaM3N0ZTdYU3JkdGJtNXpTcTVzUmh3RG5ZNFU0dWxsX2VSek5aMnM0dVFkWEtpWllT?oc=5,google_rss_스테이블코인 해킹 when:2d,-72.0,-55.0,"market_power_platform,platform_obligation,policy_legislation",market_power_platform,애플,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:apple:platform_operator_obligation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,-72.0,"policy_legislation,market_power_platform,digital_asset_stablecoin,platform_obligation",government:platform_obligation,global_incident:platform_regulation:apple:platform_operator_obligation:general,global_incident:platform_regulation:apple:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:apple:platform_operator_obligation,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,overseas,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,global_incident:platform_regulation:apple:platform_operator_obligation,comp_overseas_regulation_data,,weak_gov_basis:foreign_public_policy,,foreign_policy_should_be_competitor
312,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오톡,"""한 판만 더…"" 당근·카톡·네이버, 지독한 '미니게임 록인' 전쟁",한 판만 더 당근 카톡 네이버 지독한 미니게임 록인 전쟁,네이트,네이트,"Wed, 24 Jun 2026 02:16:00 GMT","""한 판만 더…"" 당근·카톡·네이버, 지독한 '미니게임 록인' 전쟁 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBpX0ZlaUlrYzZIY3NRZUFsRm85SjRUdWh1ZDgtZXNBU3V6c3JrMlhRa1lZUmV1YU1GOExaeXVHXzBLZjRGRGZoUVNNSnBTZWhVNVhv?oc=5,google_rss_카카오톡 카카오게임즈 when:2d,-72.2,-67.0,,,"네이버,카카오,카카오서비스,카카오톡",v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-72.2,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:한 판만 더 당근 카톡 네이버 지독한 미니게임 록인 전쟁,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,OFF_TOPIC,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:한 판만 더 당근 카톡 네이버 지독한 미니게임 록인 전쟁,self_filler_reference,,,,
3194,산업동향,산업동향,플랫폼 산업 동향,아부다비에 첫 ‘한국기업 전용 산업협력 플랫폼’,아부다비에 첫 한국기업 전용 산업협력 플랫폼,매일경제,매일경제,"Tue, 23 Jun 2026 06:37:25 GMT",아부다비에 첫 ‘한국기업 전용 산업협력 플랫폼’ 매일경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBrdm1vMHA2ZG5sUHEyZG15eEMtRE5pdDRuT1EtcVR3TUZiWFR5UjZsdWFyS1JlTjJHb1I2VW9TSjJvU1JkV0k0c0NaeHVyUzllS3hEV2NR?oc=5,google_rss_플랫폼 산업 동향 when:2d,-72.5,9.0,market_power_platform,market_power_platform,,v43_not_structural_industry,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:platform_sector:platform_regulation,general,,"generic_platform_without_digital_business_context:actor=False,change=False,bridge=False",0,,,,-72.5,market_power_platform,industry:general,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,산업동향,INDUSTRY_STRUCTURAL_CHANGE,industry_structural_change,global_incident:platform_regulation:platform_sector:platform_regulation,카카오 사업환경 이해에 필요한 산업 구조 변화,3,3,3,,,로컬 보조 라벨,local,,,,other,,,global_incident:platform_regulation:platform_sector:platform_regulation,industry_structural_change,,,,
3180,산업동향,산업동향,인공지능 산업 동향,부산서 국내 최대 전기전자재료 학술축제 개막… 전력반도체 허브도시 도약 가속,부산서 국내 최대 전기전자재료 학술축제 개막 전력반도체 허브도시 도약 가속,이뉴스투데이,이뉴스투데이,"Wed, 24 Jun 2026 00:25:00 GMT",부산서 국내 최대 전기전자재료 학술축제 개막… 전력반도체 허브도시 도약 가속 이뉴스투데이,https://news.google.com/rss/articles/CBMicEFVX3lxTFB6TlBILUFvSGwtanZ3M3VTY1ozSk5CX3pfLTVhTXlOcHlZV1pfbHRrZHVnWUhQOERaWGt5M1Z3eFdPejFWQmxGam1HTE4xcnA2dllsSGNGb2h5czdfUDUxRXJ2bk5pX2RhVTd1dkowZE_SAXRBVV95cUxPSlN2dTJVSkMwTVp3Z3NwQVR3SDZfTmJlU2owYl9vMHVLNk94UGpGZ0Y2dlFDdU1ZNEdjUlhCcW9Vbkd4SXZ2YnV5STFaYk51bXlKbUgzaVJ1MnpJU2NKTV9MaWY5eVBrLWtQOEVZQnRpRERaZw?oc=5,google_rss_인공지능 산업 동향 when:2d,-73.0,5.0,self_pr_promo,,,"v27_industry_without_two_of_three_basis:insufficient_industry_basis:actor=False,change=False,bridge=False",,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-73.0,ai_infrastructure_security,,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:부산서 국내 최대 전기전자재료 학술축제 개막 전력반도체 허브도시 도약 가속,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:부산서 국내 최대 전기전자재료 학술축제 개막 전력반도체 허브도시 도약 가속,government_ai_core_policy,,,,
3193,산업동향,산업동향,플랫폼 산업 동향,내수 부진·온라인 이탈에 오프라인 '양극화'…외국인 특수 업종만 웃었다,내수 부진 온라인 이탈에 오프라인 양극화 외국인 특수 업종만 웃었다,전자신문,전자신문,"Wed, 24 Jun 2026 02:00:00 GMT",내수 부진·온라인 이탈에 오프라인 '양극화'…외국인 특수 업종만 웃었다 전자신문,https://news.google.com/rss/articles/CBMiTkFVX3lxTE1fWDYtSWdqRzNncjhaUnNWNzhSendfYUFVZnYwalU4V2prQmxEZWZSa1FpVWE2YldrT0Fac3A1bGw4UWpYRHdFeDB5NDJRdw?oc=5,google_rss_플랫폼 산업 동향 when:2d,-73.0,2.0,,,,v43_not_structural_industry,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-73.0,market_power_platform,,,,산업동향,INDUSTRY_STRUCTURAL_CHANGE,industry_structural_change,industry_structural_change:내수 부진 온라인 이탈에 오프라인 양극화 외국인 특수 업종만 웃었다,카카오 사업환경 이해에 필요한 산업 구조 변화,3,3,3,,,로컬 보조 라벨,local,,,,other,,,industry_structural_change:내수 부진 온라인 이탈에 오프라인 양극화 외국인 특수 업종만 웃었다,industry_structural_change,,,,
3313,정부/국회,정부_국회,가상자산 거래소,"코인원 투자한 OKX, ICE와 합작법인 설립",코인원 투자한 okx ice와 합작법인 설립,네이트,네이트,"Tue, 23 Jun 2026 04:48:00 GMT","코인원 투자한 OKX, ICE와 합작법인 설립 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1POHp5ZUJDRjNhVnlPZ25FazNkaFpXdXRZUjlaVGNFZzdRTl95OTdjOFViU2xaNGl0blk5Q3NuamlfRHA4UFZsZG11XzdQdVQ0Sk9n?oc=5,google_rss_가상자산 거래소 when:2d,-73.0,-71.0,digital_asset_stablecoin,digital_asset_stablecoin,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,-73.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:코인원 투자한 okx ice와 합작법인 설립,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:코인원 투자한 okx ice와 합작법인 설립,government_digital_finance_policy,,weak_gov_basis:no_public_actor_action_domain,,
3185,산업동향,산업동향,플랫폼 산업 동향,"제이에이치솔루션, 'KMF 2026' 참가…발전소 디지털 트윈 플랫폼 공개",제이에이치솔루션 kmf 2026 참가 발전소 디지털 트윈 플랫폼 공개,한국경제,한국경제,"Tue, 23 Jun 2026 01:47:44 GMT","제이에이치솔루션, 'KMF 2026' 참가…발전소 디지털 트윈 플랫폼 공개 한국경제",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5GaXJDbW5tUmdNbmp0RVN0YmpDRmUtejIwLUJobHVpSjNOVFlNdFoyOXhJa05KcHdRbVpPU0IwWXVPM0xqc2h1SUZNc2g0bWpjSlVBZNIBVEFVX3lxTE5GaXJDbW5tUmdNbmp0RVN0YmpDRmUtejIwLUJobHVpSjNOVFlNdFoyOXhJa05KcHdRbVpPU0IwWXVPM0xqc2h1SUZNc2g0bWpjSlVBZA?oc=5,google_rss_플랫폼 산업 동향 when:2d,-73.5,9.0,market_power_platform,market_power_platform,,v43_not_structural_industry,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:platform_sector:platform_regulation,rumor_or_report,,"weak_form_without_full_basis:actor=False,change=True,bridge=False",1,,,,-73.5,market_power_platform,industry:general,global_incident:platform_regulation:platform_sector:platform_regulation:announcement,global_incident:platform_regulation:platform_sector:platform_regulation,산업동향,INDUSTRY_STRUCTURAL_CHANGE,industry_structural_change,global_incident:platform_regulation:platform_sector:platform_regulation,카카오 사업환경 이해에 필요한 산업 구조 변화,3,3,3,,,로컬 보조 라벨,local,,,,other,,,global_incident:platform_regulation:platform_sector:platform_regulation,industry_structural_change,,,,
2374,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"배민, 기온 따라 아이스크림 할인 확대…폭염 맞아 날씨 연동 캠페인",배민 기온 따라 아이스크림 할인 확대 폭염 맞아 날씨 연동 캠페인,thefairnews.co.kr,thefairnews.co.kr,"Tue, 23 Jun 2026 00:12:50 GMT","배민, 기온 따라 아이스크림 할인 확대…폭염 맞아 날씨 연동 캠페인 thefairnews.co.kr",https://news.google.com/rss/articles/CBMidEFVX3lxTFBHNVJvYkcwYzM2LWQwY01LeEZxMFE1Y25VZ0JwejNCMEE3blVCbXQ3TVV0WDJnaHhwSzhWT29WYjBNTjMzRVBQRE9vNV94aWVoaS11c0JaYkZrQ24zSFJPbmxveHVCQVRndU54eXhmMkw5VC150gF0QVVfeXFMUEc1Um9iRzBjMzYtZDBjTUt4RnEwUTVjblVnQnB6M0IwQTduVUJtdDdNVXRYMmdoeHBLOFZPb1ZiME1OMzNFUFBET281X3hpZWhpLXVzQlpiRmtDbjNIUk9ubG94dUJBVGd1Tnh5eGYyTDlULXk?oc=5,google_rss_배달의민족 when:2d,-73.5,-16.0,"ai_infrastructure_security,self_pr_promo",ai_infrastructure_security,배달의민족,v43_weak_filler_or_distant_industry;low_value:할인;low_value:캠페인,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,-73.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,global_incident:platform_regulation:baemin:delivery_app_fee_policy,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,domestic,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,global_incident:platform_regulation:baemin:delivery_app_fee_policy,government_ai_core_policy,,,,
348,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오게임즈,"""AI 영상 학습 강화""…애플, 소니 픽처스 아카이브 데이터 1억 달러에 확보",ai 영상 학습 강화 애플 소니 픽처스 아카이브 데이터 1억 달러에 확보,디지털데일리,디지털데일리,"Wed, 24 Jun 2026 00:39:27 GMT","""AI 영상 학습 강화""…애플, 소니 픽처스 아카이브 데이터 1억 달러에 확보 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1la1B0N2ZPVlNXOU85STdPME1MdUdIVGlmd2dtbU1CQmtLbU01dFp3MzBxNXR4dkN1cVpYY1FvdFJueENrUzBUbGREVTJTR0h0aTVnMHlfU0JMWnlucm9xMW9faEU?oc=5,google_rss_카카오게임즈 site:ddaily.co.kr when:2d,-74.2,-70.0,ai_infrastructure_security,ai_infrastructure_security,애플,v43_self_not_actual_actor:OFF_TOPIC;brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,business_change,global_incident:platform_regulation:apple:platform_content_moderation_obligation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,global,-74.2,ai_infrastructure_security,competitor:platform_obligation,global_incident:platform_regulation:apple:platform_content_moderation_obligation:general,global_incident:platform_regulation:apple:platform_content_moderation_obligation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:apple:platform_content_moderation_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨,local,OFF_TOPIC,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:apple:platform_content_moderation_obligation,self_filler_reference,,,,
3209,산업동향,산업동향,플랫폼 시장점유율,소비자 가전 시장은 전자상거래 플랫폼에서 강력한 성장세를 보이고 있습니다.,소비자 가전 시장은 전자상거래 플랫폼에서 강력한 성장세를 보이고 있습니다,Vietnam.vn,Vietnam.vn,"Tue, 23 Jun 2026 12:12:10 GMT",소비자 가전 시장은 전자상거래 플랫폼에서 강력한 성장세를 보이고 있습니다. Vietnam.vn,https://news.google.com/rss/articles/CBMiggFBVV95cUxPWUZfU2FJX1pKTW9fS1RMZWY5MWcxMTYtZURFbm5ROFFPeXNUZ0FOSkJkaDIzVWJzRTZqc01Oc05OdUI3ai0zTlYwQXl3dlZrc2daMVptTVVfZFpZaGREeF90OTlRaF9aNU9GalJtTFI2bXdrWUVod3ZvNXVVTjZQS1BR?oc=5,google_rss_플랫폼 시장점유율 when:2d,-75.5,9.0,market_power_platform,market_power_platform,,v43_not_structural_industry,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:platform_sector:platform_regulation,general,,"generic_platform_without_digital_business_context:actor=False,change=False,bridge=False",0,,,,-75.5,market_power_platform,industry:general,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,산업동향,INDUSTRY_STRUCTURAL_CHANGE,industry_structural_change,global_incident:platform_regulation:platform_sector:platform_regulation,카카오 사업환경 이해에 필요한 산업 구조 변화,3,3,3,,,로컬 보조 라벨,local,,,,other,,,global_incident:platform_regulation:platform_sector:platform_regulation,industry_structural_change,,,,
3171,산업동향,산업동향,인공지능 산업 동향,"“슈나이더 일렉트릭 코리아, AI 시대 반도체 제조 혁신 방향 제시했다”",슈나이더 일렉트릭 코리아 ai 시대 반도체 제조 혁신 방향 제시했다,에너지데일리,에너지데일리,"Tue, 23 Jun 2026 09:41:46 GMT","“슈나이더 일렉트릭 코리아, AI 시대 반도체 제조 혁신 방향 제시했다” 에너지데일리",https://news.google.com/rss/articles/CBMickFVX3lxTE5CSkMzZzZMcmdZaHhfbjhieTlTMzJQTU9zQWZ5eHlQZG1lNE9wLWloZ3dybjY0X05Wd2lvbjQtN1RUTTR3U0xwcDdnY2dWa3pSbTBqV3NYUGdUcnY5QVFRNTlCSmRtR0xFV0VjTWZWUmRQQQ?oc=5,google_rss_인공지능 산업 동향 when:2d,-75.5,9.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_structural_industry,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-75.5,ai_infrastructure_security,industry:ai_infrastructure,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:슈나이더 일렉트릭 코리아 ai 시대 반도체 제조 혁신 방향 제시했다,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:슈나이더 일렉트릭 코리아 ai 시대 반도체 제조 혁신 방향 제시했다,government_ai_core_policy,,,,
